categories,business_id,name,longitude,latitude,stars
"Restaurants, Vietnamese",3c6FN1VrCAV4s60PsWTCLA,Pho All Seasons,-111.8748402,33.3944997,3.0
"Restaurants, Chinese",fnaDx7UD4MiodQlgYHDwsQ,Dragon Palace,-112.012193,33.6124852,4.0
"Food, Restaurants, French, Sandwiches, Desserts",q3P5fMndhQaDC9AFPaDI_A,La Madeleine French Bakery & Café,-111.90466380000001,33.30532801,3.5
"Chicken Wings, Restaurants, Buffets, Pizza",CVgkAFbaqMblKcZq5GIitg,Peter Piper Pizza,-111.8928737,33.62825591,3.5
"Restaurants, Sandwiches, Delis, Fast Food",UY3MJUfAvWTDLM1zVdpa3w,Jersey Mike's Subs,-111.787576,33.28559589,4.0
"Lounges, Swimming Pools, Active Life, Event Planning & Services, Caterers, Bars, Food, Cocktail Bars, Nightlife, Restaurants, Grocery",m5EeBTk2SkFHvF6J7VEQig,Shade Lounge,-111.9240637,33.5019692,5.0
"Restaurants, Burgers, American (New)",Z4BcYjHzz9qXCmhxT6k6nA,Oscar Taylor's,-112.03073149999999,33.5084591,3.5
"Restaurants, American (New), Burgers, Fast Food, Hot Dogs",xFc50drSPxXkcLvX5ygqrg,Boomer's Sweet Home Chicago,-112.1870284,33.6403912,3.5
"Restaurants, American (New)",RtHMwoP4P2d3trkpK-n6yw,Renegade by MOD,-111.87953529999999,33.5814339,3.5
"Restaurants, Latin American",yHBhLawYmIthUPLbUXK5kw,Fuego Tacos,-112.02906670000002,33.50853302,3.5
"Bakeries, Food, Mexican, Restaurants",9EkpAzQGQuIguaV12Zxn-A,Pan Y Pasteleria San Sebastian,-112.0562534,33.5673411,4.5
"Restaurants, Seafood, Bars, Diners, Caribbean, Nightlife",yt1C94WXeUokPsjyqWWaiQ,Caribbean Palm - Scottsdale,-111.9293095,33.4656047,4.0
"Japanese, Chinese, Restaurants, Ramen, Noodles",0pm-hpu8Rkfa16tLjWb-GQ,Let's Eat Noodles,-111.8583025,33.3200036,3.5
"American (New), Food, Nightlife, Wine Bars, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch",xS5HGqgk0KY2jFWU-l_nrA,The Covenant,-111.9786115,33.5831802,4.0
"Food Delivery Services, Sandwiches, Delis, Restaurants, Fast Food, Vegetarian, Food",k-NEUIXaPnXtrzCo1MeO7g,Jimmy John's,-111.97844679999999,33.59857719,2.5
"Tex-Mex, Mexican, Fast Food, Restaurants",b-bHa-ziECvPpp9AsTBlRw,Taco Bell,-111.684205,33.452196,2.5
"Restaurants, Chinese, Fast Food",5XIIUcmBADuz1h8W0QztVQ,Panda Express,-112.2249659,33.4234423,2.5
"Mexican, Restaurants, Food",50NTSGbZ3pN5643_K1IReA,Via Delosantos,-112.0741314,33.569407299999995,4.0
"Soul Food, Restaurants, American (New)",OfbcjpiiBKf6Bw6W4nlL0A,Chik A Ribs,-112.0986547,33.538807899999995,4.0
"American (Traditional), Nightlife, Steakhouses, Restaurants, Bars, American (New)",IyVdd_IqwUtzQDTxw2W9qw,Saddle Ranch Chop House,-112.26076189999999,33.53295193,2.5
"Restaurants, Mexican",7_YOEQXlrbGpF9t9TPG_nQ,Filiberto's Mexican Food,-111.8196186,33.393103,2.0
"Bagels, Restaurants, Donuts, Sandwiches, Cafes, Food, Breakfast & Brunch, Delis",GLVahCssTKPBY_06LzUGQA,Rainbow Donuts Cafe and Deli,-111.9984462,33.61167699,4.5
"Food, American (New), Restaurants, Breakfast & Brunch, Bakeries",Q0EZmATxDphzRMszNV2LVg,Wildflower,-111.9236706,33.53917966,4.5
"Restaurants, Breakfast & Brunch, Caterers, Sandwiches, Event Planning & Services, Cafes",EYBA2MQUm1xkWRfo1rXaQw,BB Cafe,-111.86099909999999,33.3061249,3.5
"Chicken Wings, Restaurants",0n2us6pzfJ4UK9qy1NWYOg,Wingstop,-112.16894369999999,33.37934454,3.0
"Restaurants, American (New), Mediterranean, Greek, Gluten-Free, Italian",PWW_jT4tHP_r1S18ePJyTQ,Herb 'n Flavors,-111.9081116,33.40657334,4.0
"Food, Vegan, Restaurants, Juice Bars & Smoothies, Vegetarian",xGv3zpEr_yH7H_sCfEyzaQ,Seed Shack,-111.74902490000001,33.3785337,4.5
"Pizza, Restaurants",bhosqo-Q1xp67iLqrd1Rbw,Papa John's Pizza,-111.90771470000001,33.39225131,2.5
"Restaurants, Mexican",jxaF8MS1rrHEXfw-IyV5Fw,Filiberto's Mexican Food,-111.9824774,33.7706684,2.5
"Fast Food, Burgers, Restaurants",2uAicR2Gel9BMy7jyYUcjw,Burger King,-111.7922545,33.2477982,1.5
"Moroccan, Vegan, Halal, Mediterranean, Restaurants",QMI6A2H1N3SwKU69SiASJA,Couscous Express,-112.0409429,33.46562795,4.5
"Sandwiches, Restaurants, Fast Food",kUdC_ELKTqxJFtNvNBJ7XQ,Subway,-111.69008740000001,33.3904087,2.5
"Restaurants, Bars, American (New), Wine Bars, Nightlife",A6nY4SCrMuLPtlbq-EKnfA,The Living Room,-111.88407250000002,33.2611752,3.5
"Bars, Sports Bars, Restaurants, Nightlife, Sandwiches, American (New), Burgers",#NAME?,Half Moon Sports Grill,-112.0701481,33.63701394,3.5
"Thai, Restaurants",vMnB2Cz3c1Io1IEyeLLVOA,Tum Nak Thai,-111.68975829999998,33.37798919,4.0
"Restaurants, Pizza, Italian",74mRso_qqJPNE5nMbRw7kA,Streets of New York,-111.866478,33.22000779,2.5
"Food, Restaurants, Ice Cream & Frozen Yogurt",_S3w4vjlFUkgx56Ji34Jpw,Mojo Yogurt,-111.9640732,33.67421139,3.5
"American (New), Diners, Restaurants, Cafes",HNy2_rt86gfZMCM4qsVvFw,Arts All American Cafe,-112.09679890000001,33.451517200000005,4.5
"Bakeries, Grocery, Restaurants, Meat Shops, Food, Delis, Specialty Food",VeNmTV_F4xqBeTW7mLGpxw,El Super,-111.8041679,33.39335136,3.5
"Wine Bars, American (New), Nightlife, Salad, Gluten-Free, Bars, Sandwiches, Restaurants",t61eGISz7qMOxEe7o3vwEw,Perfect Pear Bistro,-111.96255690000001,33.32163222,4.5
"Specialty Food, Food, Restaurants, Ethnic Food, Chinese",#NAME?,Yan's,-112.2575424,33.4801128,4.0
"Burgers, Diners, Restaurants",2FfZUyA82YhQCjWNiqDCzQ,Lenny's Burger Shop,-112.07329990000001,33.479700699999995,3.5
"Restaurants, Food, Coffee & Tea, Cafes",D2y7jMJiU5abpRicNpoCww,Starbucks,-111.87291200000001,33.416376,2.5
"Restaurants, Pizza",A7GaI8Ew4ShXYJvjG7UgKQ,Deno's Pizza,-112.35902140000002,33.4943826,4.0
"Restaurants, Food, Sandwiches, Food Delivery Services, Delis, Fast Food",BSQgdjMm5pYSWuGyr-8pIA,Jimmy John's,-112.225222,33.638794299999994,3.0
"Italian, Restaurants, Event Planning & Services, Caterers, Pizza",dSEcQPPUlATxZf5pvN_t5Q,Red Devil Italian Restaurant & Pizzeria,-111.942318,33.393559,3.5
"Nightlife, Active Life, Bars, Mini Golf, American (New), Restaurants, Golf",vrKcFQPxj1Zzyj93yl-t6g,Topgolf,-111.74154309999999,33.3201041,4.0
"American (New), Barbeque, Restaurants, Sandwiches, American (Traditional), Salad, Steakhouses",wopyolJM2hOAt3dPRmahNA,Texas Roadhouse,-111.97039740000001,33.33833586,3.5
"Sandwiches, Fast Food, Restaurants, Delis",x6qH9HXhzuKM03jcZmg-ZQ,Firehouse Subs,-111.89845249999999,33.6194863,3.0
"Pakistani, Gluten-Free, Soup, Salad, Seafood, Restaurants, Indian",VdlPZg2NAu8t8GkdbPLecg,Tandoori Times Indian Bistro,-111.9004563,33.55521186,3.5
"American (Traditional), Breakfast & Brunch, Restaurants, Diners",iHp2K7dml2CHfhOzdo7wHw,Denny's,-111.8848847,33.5387649,3.0
"Fast Food, Restaurants, Mexican",ZLRI8ZjrzEm5fRW-ahGz_g,Federico's Mexican Food,-112.0467,33.451119,3.5
"Fast Food, Restaurants, Sandwiches, Delis",cJTziG8b7bW-FSvgFeLi_Q,Jersey Mike's Subs,-112.071947,33.639781,3.0
"Event Planning & Services, American (New), Caterers, Seafood, Restaurants, American (Traditional), Burgers, Steakhouses, Food",EzNdXFIaUqU1SC75dJJKRw,Black & Bleu American Grill,-111.8795047,33.5813336,3.5
"Food, Restaurants, Cafes, Donuts, Coffee & Tea",cepX5PhjhyFr2AUx-CpELw,Dunkin' Donuts,-111.875229,33.350057,3.0
"Vegetarian, Halal, Indian, Restaurants",zKSKmkBxfrltJau_4s1ZHA,Biryani and Bites,-112.1860294,33.6238198,4.0
"Restaurants, Indian",iJfS02AOptwkaWD-vOVRew,India's Grill,-111.80688500000001,33.384637,4.0
"Nightlife, Food, Restaurants, Beer, Wine & Spirits, Coffee & Tea, Breakfast & Brunch, Bars, Wine Bars, Do-It-Yourself Food, Cafes",qQCsLGMncJp1xWUGnOKCQA,32 Shea,-112.01345590000001,33.58347834,4.0
"Sandwiches, Restaurants, Burgers",FUbPB2RwKAHu1AG4fCJizA,Grinders,-111.8769608,33.33652115,4.5
"Fruits & Veggies, Middle Eastern, Breakfast & Brunch, Food, Mediterranean, Bakeries, Specialty Food, Restaurants, Grocery",E2phfNtA9Zq52AOyMwnohg,Shamy Market & Bakery,-111.8552308,33.394563399999996,5.0
"Restaurants, Mexican",4DBboC1xv7Lr8KYVAw9LRA,Fondita Olvera,-111.8079747,33.41505591,3.0
"Mexican, Restaurants, Chicken Shop, American (Traditional), Rotisserie Chicken",dddUz7IweLuFYelc3ZIyNA,Pollo Picante,-111.83973940000001,33.42610113,4.5
"Nightlife, Bars, Japanese, Restaurants",DJ1GkwZM9LBkOe83REKjNw,Taneko Japanese Tavern,-111.92706609999999,33.527824,4.0
"Sandwiches, Restaurants, Fast Food",6EYmMjaQU0UHjA8PbQKI7Q,Subway,-111.68419170000001,33.3954256,2.5
"Caterers, Event Planning & Services, Sandwiches, Restaurants",MbdUXJ-I0dKIrqgfqm1SWQ,Vermont Sandwich Co,-111.88985249999999,33.56890931,4.0
"Nightlife, Sports Bars, Restaurants, American (Traditional), Bars",cagC8C48O0K-YHFGtP1wpw,Time Out Sports Bar & Grill,-111.74325379999999,33.3837001,3.5
"Bars, Vegetarian, Coffee & Tea, Nightlife, Bakeries, Cafes, Breakfast & Brunch, Sandwiches, Restaurants, Food",seYvTmOZGJ2IAMdfQa8pkg,Urban Beans Cafe & Bar,-112.0653334,33.48855903,3.5
"Salad, American (New), Burgers, Restaurants, American (Traditional), Breakfast & Brunch",hHtOsr-NMviBKlMqDBeI9Q,Yolis Café,-111.84258600000001,33.299873,4.0
"Mexican, Restaurants",02eESJZNF3qigrJ3GNRgIQ,Taqueria Yaqui,-112.00566289999999,33.4658914,4.5
"Indian, Food, Restaurants, Fast Food, Cupcakes, Ice Cream & Frozen Yogurt",KvRh-exPg_KegOM_HXeskw,Curry & Scoop,-111.9095341,33.3478613,4.0
"Mexican, Restaurants",j3csEfGzkwnXATdRoZDT-A,Casa Reynoso,-111.94377709999999,33.318690600000004,3.5
"Fast Food, Restaurants",kkbaE4ezP4SUqWi4rLSBIg,Jack in the Box,-111.9948899,33.641172999999995,3.5
"Specialty Schools, Cooking Schools, Colleges & Universities, Restaurants, Education, Cafes",zO_K6lnNFU2rVZGknB1ApQ,L'Academie Cafe at the Scottsdale Culinary Institute,-111.9256855,33.4999272,3.5
"Caribbean, Seafood, Soul Food, Cafes, Restaurants",CfQCMOnVIarQCBDBor0mfA,Jam Rock Cafe and Grill,-112.0964669,33.4515502,3.5
"Chinese, Restaurants",apgC-PWGyFmPuCv-ct2h3w,Chop Chop Chinese Kitchen,-112.34151940000001,33.508972,3.0
"Italian, Pasta Shops, Restaurants, Specialty Food, Coffee & Tea, Food",Mnu3EPpuzu3UUN1PIwFRoQ,Maui Pasta,-111.9154437,33.56522915,4.5
"Food, Breakfast & Brunch, Restaurants, Acai Bowls",CtcKNbcuDTuRREzYaUDdtQ,Love Acai Bowls Food Truck,-112.07022250000001,33.4499672,4.5
"Restaurants, Burgers, American (Traditional), Diners",lKvNwcSr8l2iGigLonP-jw,Johnny Rockets,-112.120407,33.66761116,2.5
"Burgers, Sandwiches, Restaurants, Fast Food, American (New)",rxjHvIvV_BlzKa8ftRUpGA,Five Guys,-111.9250245,33.62662023,3.5
"Restaurants, Fast Food, Sandwiches, American (Traditional), Burgers, Food",3F-QdXzNob9wSYxowp4Xcg,Johnny Rockets,-111.89752920000001,33.3056623,3.0
"Mediterranean, Restaurants, Greek, Middle Eastern",eN8mkjt_q686hGKi-A9ceg,Byblos Restaurant,-111.9400441,33.3918772,4.0
"Ice Cream & Frozen Yogurt, Food, Restaurants, Mexican",xo1rcGb73pTSxzFB_9nEbA,Galan,-112.20471299999998,33.539553999999995,4.5
"Fast Food, Restaurants, Burgers, American (Traditional)",xMAmUPdDgYGWf6oNTLF3tw,Whataburger,-111.9682293,33.30484792,2.5
"Mexican, Restaurants",5rZxENz57t-SDv1tIS8lOg,Baja Fresh Mexican Grill Mexican Grill,-111.9915878,33.3206301,1.5
"Pizza, Chicken Wings, Restaurants, Bars, Nightlife, American (New), American (Traditional), Sports Bars",B7lWxgPmJPJJ7Mz2OL6aAg,Native Grill & Wings,-111.873617,33.363662,3.0
"American (Traditional), Burgers, Restaurants",hI_WID6sP7EOgPeFFJPPwQ,Fuddruckers,-112.11635279999999,33.5670886,3.5
"Asian Fusion, Thai, Restaurants",NBtUS6ihgRMbrk0s8g3RUw,Taste of Thai,-111.97833100000001,33.331253000000004,4.5
"Restaurants, Burgers, American (Traditional)",xs4A6LDWSa1Sll63Ng8WuA,WTF Burgers,-112.0595692,33.4373226,4.0
"Food Trucks, Food, Restaurants, Sandwiches",Vxv2scHFtClsWGuA7jQG-g,The Grilled Cheese Truck,-112.07403729999999,33.4483771,3.0
"Restaurants, Comfort Food, Event Planning & Services, Caterers, American (Traditional)",4FFhq0e4bxAG4uXqgT14jQ,Boston Market,-111.9105858,33.3496406,3.0
"Seafood, Restaurants, Fish & Chips",N6TlJ00AYkwb5P4sOiR3Xw,Pete's Fish & Chips,-112.1165179,33.4513855,3.0
"Restaurants, Burgers, Fast Food",9SydO2JB2Z4gm-IRw5FSIQ,Wendy's,-112.39106509999998,33.59466957,2.5
"Bars, Restaurants, Nightlife, American (New)",f30-DOoIxvoV9btiDvKMTw,Joe's Midnight Run,-112.0648226,33.52566395,4.0
"Fast Food, Restaurants, Tex-Mex, Mexican",xDHuJaOQ5HqaLP0zgpJD9w,Taco Bell,-111.8596,33.26294545,2.5
"Japanese, Sushi Bars, Restaurants",R_M4P9XetEM-aLE7eHdthw,Crazy Sushi & Crab,-111.86437849999999,33.39060173,4.0
"Restaurants, Burgers",4yIOZXIYJiQlkqW_MUtVgQ,The Habit Burger Grill,-111.91066540000001,33.36289097,4.0
"Mexican, Restaurants, American (New), American (Traditional), Vegetarian, Juice Bars & Smoothies, Food",qgixm44W9chBRmjHif278g,Angel's Diner,-112.35022009999999,33.4509668,4.0
"Burgers, Restaurants, American (Traditional)",dQQ8Qb0K5U97qkcLCZkkWQ,Fuddruckers,-112.22491370000002,33.639370299999996,3.0
"Restaurants, Chicken Wings, Pizza, Buffets",#NAME?,Peter Piper Pizza,-112.20468100000001,33.4934232,3.5
"Pizza, Vegetarian, Italian, Salad, Restaurants",bUGtQAzsJ8Z-Y8vBtY6aPQ,That Guy's Pizza,-111.71413670000001,33.57390181,3.0
"Restaurants, Food, American (Traditional), Bakeries",SieL_rcBX-azp4bDLMfO9w,Coco's Family Restaurant,-111.68392649999998,33.390052600000004,2.5
"New Mexican Cuisine, Restaurants, Mexican",46hnat0aLao-qYWZkN9aBg,Los Dos Molinos,-112.07372050000001,33.36717006,3.5
"Fast Food, Restaurants, Burgers, Hot Dogs",qbZ0Hjp-lUMtkGS_R1UnpQ,Burger King,-112.01324299999999,33.466085,2.0
"Restaurants, Nightlife, Sports Bars, Chicken Wings, Bars, American (Traditional)",#NAME?,Beef 'O' Brady's,-111.9468378,33.303846899999996,3.0
"Event Planning & Services, Party & Event Planning, Arts & Entertainment, Caterers, Venues & Event Spaces, Music Venues, Restaurants, Nightlife",WYSbLkW_lipyYAsK4BVUkA,The Venue Scottsdale,-111.92756329999999,33.4959305,3.0
"Food, Nightlife, Bars, Sports Bars, Beer, Wine & Spirits, Restaurants",8hdRT9J9-RnV83KZDpCF2w,Tailgaters Sports Bar & Grill,-112.19019990000001,33.6391591,3.0
"Restaurants, Arts & Entertainment, Venues & Event Spaces, Party & Event Planning, Active Life, Indoor Playcentre, Cafes, Event Planning & Services, Arcades, Kids Activities, Playgrounds",ulxNhDgN5aMC7bwG6maJIQ,Luv 2 Play Surprise,-112.39329040000001,33.638163,4.0
"American (Traditional), Sandwiches, Burgers, Restaurants",O8UmNvw2wgP_Hwas22BRWQ,Phoenix Coney Island,-112.1692291,33.554001,3.0
"Nightlife, American (New), Restaurants, Vegan, Coffee & Tea, Cafes, Cocktail Bars, Vegetarian, Bars, Bakeries, Food",oFHvr1cAktvU-bQgrl4aPw,The Coronado PHX,-112.064761,33.4713,4.0
"Restaurants, Barbeque",iPkmusQMQe1JxHcLeYlcKQ,Phoenix BBQ & Deli,-112.16709650000001,33.5674985,3.5
"Bars, American (New), Restaurants, Nightlife",xc-SDy5jXN6SFhGlMNOMJw,Pockets Bar & Grille,-111.7918314,33.3298763,4.5
"Cafes, Gastropubs, Restaurants",auG1SlB0tFoKAtP-tVcKUw,Ground Control At Verrado,-112.5128746,33.4959165,2.0
"Restaurants, Fish & Chips",NOni-U-epTbgsbu7TNjqmg,Jr's Fish and Chips,-112.133654,33.582758,2.5
"American (Traditional), Cafes, Restaurants",kQbo5EmBXphXfLFddMqsug,The Courtyard Cafe,-112.07220090000001,33.472473699999995,4.0
"Fast Food, Restaurants, Chinese",usRJtfQdy0NtjWb7Ayvmsw,Panda Express,-112.341479,33.463297,2.0
"Restaurants, Acai Bowls, Ice Cream & Frozen Yogurt, Gluten-Free, Juice Bars & Smoothies, Food",uBj_DKha3DkQM48K8ZLfjg,Nekter Juice Bar,-111.876534,33.555028,4.0
"Cajun/Creole, Restaurants",En6qaWnBQsQwTxNIp8SwsA,Kelly's Cajun Grill,-111.96448500000001,33.383123,2.5
"Food, Bars, Restaurants, Sandwiches, Beer, Wine & Spirits, Nightlife, Wine Bars, Coffee & Tea, Cocktail Bars",P5VtqamycWfDkS2_v-qU_Q,Pitchforks & Corks,-111.93516899999999,33.4234904,4.5
"Chicken Wings, Restaurants",oTz3sXhhuLTy2BktcAW0JA,Lo-Lo's Chicken & Waffles,-111.7901027,33.35558882,2.0
"Restaurants, Salad, Juice Bars & Smoothies, Food, American (New), Breakfast & Brunch",jWxM8FeoW2f4w5mD-z_8kw,Original ChopShop,-112.01272859999999,33.5028289,4.0
"Desserts, Burgers, Breakfast & Brunch, Food, Restaurants",1buqH6E5R2jPOrTQDF6sFQ,Jack-In-the Box,-112.13403400000001,33.4656892,2.0
"Burgers, Restaurants, Fast Food",LVF_M640eZdJN6wX12VrEQ,Burger King,-112.072102,33.448586999999996,2.5
"Restaurants, Herbs & Spices, Food, Specialty Food, Grocery, Mediterranean",wdtTVOhK3iqVqlJunhxc2Q,Dijlah Market,-112.1177918,33.55483217,4.0
"Food Delivery Services, Pizza, Salad, Food, Restaurants, Desserts",tWJWgm6o-FwwcxXa6G7l4Q,Fired Pie,-111.9054939,33.5737714,4.0
"Food, Thai, Restaurants",4dKAogoQcazGB0dgKHJ3zw,Ploy Thai Cuisine,-111.86009299999999,33.340281,4.5
"Food, Restaurants, Mexican, Food Trucks",vAFyzyLTxHhmS2NYvWXXSg,Waldo's Tacos,-112.25558640000001,33.5921191,4.5
"Restaurants, Salad, Barbeque, Caterers, Sandwiches, Event Planning & Services",orypdwCu2oSEJv3YNTSAhw,Pork on a Fork,-112.04073629999999,33.50746474,4.0
"Restaurants, Chinese, Asian Fusion, Noodles",G7Ull-QUaNXyPwtEErHZ8g,Mr. Hunan,-111.95145729999999,33.4227278,2.5
"Restaurants, Vietnamese, Soup, Noodles",eurb6L87Fz4icVdbMdQnkA,Pho Bamboo,-111.87357970000001,33.413244,2.5
"Greek, Restaurants",vcMD6mZfvjtAxuCMoAfSNA,My Big Fat Greek Express,-111.936102,33.378224100000004,3.5
"Mexican, Restaurants, Bars, Nightlife, American (Traditional), Tex-Mex",UqhVZYUeoBGroYpZB-9jlQ,Chili's,-112.12211979999998,33.5798589,3.0
"Specialty Food, Art Classes, Sandwiches, Education, Restaurants, Fruits & Veggies, Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Farms, Wedding Planning, Food, American (Traditional)",oD-C0IhodDOtWWOiNm2txA,The Farm At South Mountain,-112.01294840000001,33.39082714,4.0
"Coffee & Tea, Restaurants, Food, Burgers, Fast Food",7MTQYugLbY01UO4Kq8NpPw,McDonald's,-111.82336310000001,33.4227923,1.0
"Restaurants, Chinese",jqlxOzP3SDGKvPIK-9CwBA,Panda Express,-111.68714109999999,33.3254085,1.0
"American (Traditional), Restaurants",VCrDdC_9PifJ0DU7Gk2MBQ,Applebee's,-111.8582263,33.2649732,3.0
"Fast Food, American (New), Burgers, Restaurants",llcByEqkvO-KHT6oJ3pJMA,Carl's Jr.,-111.8595135,33.3333005,2.0
"Delis, Sandwiches, Restaurants",x5vSE0-NO_YSZtOnitLWuQ,Gandolfo's New York Delicatessen,-111.94875590000001,33.3496945,3.0
"Breakfast & Brunch, Food, Cafes, Restaurants, Coffee & Tea",zaSM6uihMgY_Fl4U1f3Oew,Sunsational Coffee,-112.39377590000001,33.62667847,4.5
"Restaurants, Breakfast & Brunch, Food, Delis, Bagels",6MKdilxYLP3W02wnu3UFmQ,Einstein Bros Bagels,-111.9304637,33.3218022,2.5
"Delis, Restaurants, Sandwiches",yDIpp2a3J9b0sgUNsTgAhA,Mahon's Sandwich Shop,-112.07493000000001,33.470194,4.5
"Fast Food, Burgers, Restaurants",xJxfGReFZqZ1DDppESxMVA,Wendy's,-111.9466831,33.334167699999995,1.5
"Breakfast & Brunch, Restaurants, American (Traditional), Cafes",BmBmvI7Icrlo76RVwkiKUQ,First Watch,-111.9059217,33.6717588,3.5
"Restaurants, Buffets, Chinese",EWJqdMlvrIq5FAUD8UGDvA,Zen Buffet,-112.2163379,33.63834179999999,2.5
"American (Traditional), Breakfast & Brunch, Restaurants",eDw3UUcM_T20WrsKldracw,International House of Pancakes,-111.93599990000001,33.4143794,3.0
"Restaurants, Food, Coffee & Tea",fC367v5P1BRSo0DgnpQmJQ,The Coffee Bean & Tea Leaf,-111.92558100000001,33.56638220000001,4.0
"Food, Imported Food, Ethnic Food, Local Flavor, Specialty Food, Thai, Restaurants",JXhi6GuB6wqBfw2Tc7ohvw,Golden Thai Kitchen,-112.2213679,33.46790277,4.5
"Vegetarian, Indian, Buffets, Pan Asian, Restaurants, Food, Desserts",ZBF80rNCePZyv9HbmaRBNQ,Curry Bowl,-111.85699850000002,33.2324025,4.0
"American (New), Restaurants, Sushi Bars, Mexican",L4H5cnC-AHlOlkIwIwnQnA,International Bistro,-112.3391807,33.4948423,4.0
"Fast Food, Italian, Pizza, Restaurants, Chicken Wings",ia1Q47ANt6OZDMpQPzkqJQ,Pizza Hut,-111.9131709,33.3644506,2.0
"Nightlife, Bars, Dive Bars, Restaurants, American (Traditional), American (New), Sports Bars",nZAJ2a2-Oyxt6GzX97i2pg,Jimbo's Bar & Grill,-112.16946599999999,33.5969624,4.0
"Bagels, American (Traditional), Restaurants, Food, Sandwiches, Breakfast & Brunch",zM7W3BSklPuDtUD9t7fdDQ,Mom & Pop's Bagel & Bakery,-112.23381,33.65379,4.0
"Asian Fusion, Restaurants, Pakistani, Buffets, Indian",VCYhWAkuxl2Irj_vgnraYw,Taj Mahal Indian Cuisine,-111.92557450000001,33.4502544,3.5
"Mexican, Restaurants",VoTi4yVhTVyFdmxUpoyUsg,Sonora Mesquite Grill,-111.98255320000001,33.480203,4.5
"Thai, Restaurants",EyE2NntpQyVPaLX7gSC9dA,Sa Bai On The Fly,-111.91048729999999,33.4079762,4.0
"Pizza, Food Delivery Services, Bars, Food, Nightlife, Restaurants, Sports Bars",xY5uR_HCwkdAX3ZLkyjZZQ,Rosati's Pizza Sports Pub,-111.8687808,33.43312415,3.0
"American (Traditional), Restaurants",JJh7q69jbfACuVBr93p8EQ,Applebee's,-111.8870314,33.5810886,3.5
"Restaurants, Spanish",TJcmYoyhMvgMj9YmtvGuPg,Sabor Tapas Lounge,-112.18625390000001,33.6538699,2.5
"Tapas/Small Plates, Sandwiches, Jazz & Blues, Tapas Bars, Nightlife, Modern European, Restaurants, Arts & Entertainment",KHZ8NKpNTkK_DKVUHAoJKQ,Bodega 13,-111.88904380000001,33.7008135,4.0
"Salvadoran, Latin American, Restaurants",Z-rDFHQUuh5gIbfadNRxsg,El Carbonero,-112.1182567,33.49516793,4.0
"Fast Food, Japanese, Restaurants",HKt_BDQJmQTc6WhU-3hyaA,Little Tokyo,-112.22553300000001,33.6420995,4.0
"Japanese, Restaurants, Sushi Bars",J9kvWCw5FGTCjEFBaB0nEw,Yama Sushi House,-111.86267,33.32013,4.5
"Restaurants, Tex-Mex, American (Traditional), Bars, Nightlife",iXTl2p0w4Fnv8wZNeOEbhw,Chili's,-112.1300565,33.7999328,3.0
"Chinese, Restaurants, Asian Fusion, Mexican",l-D0uS-tgmhkFpHKBXvPQA,Chino Bandido,-111.87363700000002,33.304491999999996,3.5
"Pizza, Italian, Chicken Wings, Restaurants",m5sGdODCWYVu-bjvqG_OOA,Pizza Hut,-112.10058889999999,33.5551465,1.5
"Restaurants, Chinese",ueBZ4UoRXdq1eXrlPgnf5A,Canton Wong,-112.012479,33.476641,2.5
"Tacos, Street Vendors, Restaurants, Mexican, Food",IZUDXIq5SULhQ5RGLCdB7g,Mr Mesquite Taqueria,-111.93185700000001,33.658213,4.0
"Italian, Restaurants",5SEwzlWlrxSVyZx3IgXwLg,Marcella's Italian Kitchen,-111.92967649999999,33.502594099999996,3.0
"Gastropubs, Restaurants, American (New)",siVUkho_c5BaptuWV-_eTg,Union Grill & Tap,-111.72360049999999,33.3813746,4.0
"Restaurants, Kebab, Greek, American (New), Mediterranean, Southern, Sandwiches",fmke0ozj83GAebHEdbnlfw,Zoes Kitchen,-111.9671074,33.317953100000004,4.0
"American (Traditional), Italian, Restaurants",9HdEvvISPbzbL1u0wGJHrg,Taps Signature Cuisine & Bar,-112.3581902,33.4942949,3.0
