,Unnamed: 0,business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
345,345,-Ut87cwGFsO3444Rd11p0Q,12,29,23,27,34,34,37
346,346,-V-LArAVLmo9K0RMVdpqoQ,0,0,1,0,1,0,0
347,347,-VAT5blgCouJP3ptx9LQHA,12,4,5,10,7,23,22
348,348,-VBi01c4m2rWyzUj0rlvKQ,0,0,0,0,1,1,0
349,349,-VD5LOiZoL5dE2SRaajOaw,1,3,0,2,3,0,0
350,350,-VO_NrhFxh8CWOpyaUyKvw,55,52,45,59,53,46,70
351,351,-VRDKEn-xvK5D-lgn2zgjw,0,0,0,0,0,0,1
352,352,-VSljIWGLlAJoKDqxazDIg,2,0,2,0,1,2,4
353,353,-VUpvfUaGKS9_mDqXziLow,1,0,0,0,0,0,0
354,354,-VayZ9ofbfkX0ikPvwJfmQ,1,0,0,0,0,0,0
355,355,-Vgmdpte6AUEgE8o_Rv9_A,4,4,3,4,3,1,0
356,356,-Vk9BMbpL2hcv4SZTuk4TA,2,3,4,2,2,2,2
357,357,-Vm9aRFevQpkbZCouV-_vA,0,0,2,0,0,0,0
358,358,-VruCC0mPOyZXW1MfQLkQA,10,19,9,9,14,12,10
359,359,-Vs9ztcMA9IVCaV8bN_EOA,1,1,3,2,5,15,14
360,360,-Vsgumqro6J6B-GruAevOA,1,0,0,2,0,0,0
361,361,-VsjnVuF31QUTe_AstwmvA,53,42,48,43,43,47,53
362,362,-W54CHpRQkQ5NaubB9y0Ow,2,2,4,1,2,3,2
363,363,-WExTQDca_JdeWd1BjlOTw,20,24,20,26,27,35,14
364,364,-WFQ2SYigW3YJe3Fy20bgw,0,0,2,0,1,4,0
365,365,-WJZum0wEVuVLtm_oJ-5sA,0,0,0,2,1,0,0
366,366,-WOgxfwCEkt-6SVcSjdU0w,1,0,0,0,0,3,0
367,367,-WZA3R-H_wkPvnmtEJzbvQ,0,1,0,1,4,4,0
368,368,-WaUTF10aR8ezcTKSGs2Cw,1,1,1,0,1,3,0
369,369,-WixiXL2419P07LpJw6sjg,0,0,0,0,0,1,0
370,370,-WjQWbAIGyJE4vYJYUZjSQ,1,1,0,1,1,1,0
371,371,-WmQxBr4jsdZs_7RgamNmQ,1,2,3,0,2,6,2
372,372,-WnyBG5_Mxyfo3a6nk1-Nw,1,2,4,1,4,1,9
373,373,-Wxje8_M3S-0wIwdub9Kug,15,16,9,12,10,18,16
374,374,-X30_p5mN1F1Px4xMQ2uuw,5,5,8,5,6,12,6
375,375,-X61Cipa9OOtY7ZnDw_f4A,6,2,1,4,5,2,1
376,376,-X9QS8l7u5R3CswmfZtn-Q,7,8,4,9,9,18,8
377,377,-XCkNvwKmf7kOqfkPcQtwA,3,1,2,4,9,0,0
378,378,-XI7MQo_EVhQ8EtmhIn-BA,5,3,8,8,7,17,3
379,379,-XIlqOjYdM6WT-5v9ES26A,1,2,2,3,2,18,81
380,380,-XLjdLpTLJ672EMN5Dfrhg,0,0,3,0,1,0,0
381,381,-XRk9J8L6WCC9HmJQfjGtg,35,23,25,33,34,43,34
382,382,-XW3Peaen5jsnvGRrue_Qw,10,5,11,8,16,7,10
383,383,-Xaq2Fra0d-wHPnGZUfCEQ,10,25,61,49,35,51,38
384,384,-XrG8PgkJ4XehqWOnV1-TA,15,11,15,12,20,27,26
385,385,-Xt5fQKFok2wQFAh7MzZLw,0,0,0,1,0,0,0
386,386,-Xt8-auzh5GX0quX_Lg4oA,0,0,0,0,0,1,1
387,387,-Xv3vfNZlTmLql61tBHPAA,0,1,0,0,0,0,0
388,388,-Y0HN99LWf43NYQAx0T5aQ,39,50,44,35,35,71,49
389,389,-Y5qYWyH1pS5lmsQvbpL2A,9,0,1,9,0,0,1
390,390,-Y9woV5m-KaTzu9VpirYyg,0,0,0,0,3,3,4
391,391,-YGePLsJ2pYccR3oaeCSAw,6,8,15,8,16,19,15
392,392,-YPpC_g4cqtfL6KeWtSTmg,5,9,6,9,10,23,20
393,393,-YR7K3rw6VAQ1-MjslvsoQ,45,51,45,56,61,102,60
394,394,-YSEk9jWBQinyavgOX060A,0,0,0,0,1,0,0
395,395,-YUOruHm69wfI1K0aFnBeg,0,1,1,1,1,1,0
396,396,-YUq9cyBDncEIDf5aUEGhw,8,7,13,11,12,17,12
397,397,-YVwkl4DBH1gnxxsJtxELg,21,7,17,19,12,4,0
398,398,-YWEPNL3H1Nizqldxw933g,0,0,0,0,4,4,2
399,399,-YYhUIdX-oJoqwd47sAJSw,61,127,138,113,323,363,268
400,400,-Y__7g_bqilfWWLQ17BqTw,29,43,25,31,30,43,50
401,401,-YfDhpfSesaoEPWWJvlKQg,43,60,49,46,45,46,38
402,402,-Yg7bqCVSyxVDOpFczYMhA,4,4,2,6,2,0,0
403,403,-Yh1VCfI0LQ4RDHfAWosIA,7,14,6,11,6,1,1
404,404,-YtAzu5qQ8MgJsQPEkbLVA,0,0,1,0,0,0,0
405,405,-ZAvq52-ymkcB8751Ceo8Q,0,0,1,1,0,0,1
406,406,-ZBfr1BHvArFp1d6XH8jOQ,375,430,420,460,594,735,731
407,407,-ZGb08sDklNEJJcLqvrevA,0,0,1,1,1,3,2
408,408,-ZM7SswolaaD_PkyvaXLnA,4,2,5,10,7,12,8
409,409,-ZboTG6foi6g3KiJz7JlQQ,3,7,4,7,7,5,3
410,410,-Zph5iyNiWdkkq_dLrOC_Q,1,1,2,0,2,9,6
411,411,-Zrw2DIuc4ZzRF8XD2e-Xg,0,0,1,0,0,0,0
412,412,-_5dPMqd2-dZh8xSSmw3Ag,6,38,13,12,6,19,9
413,413,-_G-VYIWq5ITVcQz4VPdcw,45,43,33,37,27,20,25
414,414,-_HW6EbbA4Z1xTAIw8jZbw,2,5,4,10,3,0,0
415,415,-_NEFA2va3jrpU8xKFGuxA,0,2,0,1,0,0,0
416,416,-_PYOWJQn4N1-qUkYi6faw,0,2,1,3,1,3,2
417,417,-_enGMNKeOYcVuSAuLtYhg,1,1,0,1,2,0,0
418,418,-_g9GzASXWdHTcsRs_bZng,27,62,60,78,86,154,75
419,419,-_hk47bgWLbX0SfvBUkoPQ,28,26,25,23,30,32,30
420,420,-_k8KqazOi6ER9b00moHAg,0,0,0,1,0,2,0
421,421,-_rG50N8S2dDhM4UQ_lxsg,0,0,0,1,0,0,0
422,422,-_v2it0tjfDriFqN-FGpIg,21,26,17,22,17,30,14
423,423,-_yAaFHx0e1ZqmuHTtqnFA,17,4,9,7,8,24,14
424,424,-a7OAVqkyYFAEzC2Z-CZUw,0,1,2,3,0,4,3
425,425,-a7zG805SAmCxSKJqRztMQ,4,1,0,2,5,4,5
426,426,-aGDIa9q_1alWtiLIlpjxw,2,4,10,12,12,20,30
427,427,-aIuYy5kZ4YkjzkWUZxrPg,2,0,2,1,0,2,2
428,428,-aaVZUYi4Ys_DP0rcBsFTg,9,7,7,12,12,17,8
429,429,-aqGZ9GtdAjOSVjPL470vg,0,0,2,2,2,2,1
430,430,-aqb_GgAbEIOdhbY0UDKog,41,35,52,40,35,86,91
431,431,-ayZoW_iNDsunYXX_0x1YQ,8,5,7,6,5,3,0
432,432,-aysdumvzgot73cg23zDGA,3,5,10,3,2,6,6
433,433,-azlI7nkCwc4K2B50quc8Q,22,19,23,19,30,33,42
434,434,-b9YQ8TqHOAVNbPkN2YScg,2,0,0,0,1,1,0
435,435,-bLGTihe5LcnTPZBX_Yk9Q,0,0,0,0,0,0,1
436,436,-bMZCfTK7fxFaURynKpBMA,273,148,197,183,212,436,527
437,437,-bUNDUWf5VuMPlZ_MrhRAQ,2,8,11,19,17,42,1
438,438,-bVoWaKxnSsDhnV1UgZecg,2,0,0,0,0,1,0
439,439,-baNmToV9CURturzZ_5h2A,3,2,4,0,1,5,2
440,440,-bd4BQcl1ekgo7avaFngIw,98,51,56,66,109,360,509
441,441,-brl_eIReELetKiL0yK40Q,2,6,9,11,8,15,20
442,442,-c6xY_UuqicPhynZJwRaSA,14,21,14,17,15,19,12
443,443,-c80Z8yv4JGZoJmkq6olRQ,9,14,8,5,8,17,4
444,444,-cBQKodqi77Q0vk-9iDvQA,156,94,169,165,204,516,508
445,445,-cQ3qGfYZ9VCz7zloYN5mw,0,0,3,0,0,0,0
446,446,-cZ0EC-Eg6Eat0WM1mniQg,1,1,2,0,0,3,1
447,447,-c_MUp1XdJnC8LofTEPLTA,1,3,2,1,3,3,2
448,448,-ce9E00dAHhF8T8Xplf5bw,0,1,0,0,0,1,12
449,449,-cx-9BgPE6rzOgLJEfEAmg,0,0,0,0,1,0,0
450,450,-cx5skKcusn__Q4bMx7X5g,0,0,1,1,0,2,0
451,451,-d1xHUrLRbfJNqd5A_uP6A,35,18,34,20,26,111,109
452,452,-dC-5dqsTJM59tdS--4_RA,0,1,0,0,0,1,1
453,453,-dIZlXJdkzNiq7ov0ivOpQ,0,1,1,1,2,6,1
454,454,-dIguFQ4Q7pFV55JtzN48g,12,12,9,12,22,43,64
455,455,-dgUbX_lFqklJuf29A7piQ,5,5,11,14,9,29,23
456,456,-dhuOV5E2-H0K39ez58K9A,15,18,15,23,18,21,16
457,457,-dzsc2af3n-2V6kfNy7Mdg,0,0,0,0,0,1,0
458,458,-e14oHPw_jXQ46-l0VuoRA,0,0,0,3,3,5,4
459,459,-e60sMCKAqEUT_GSCS_3aw,34,32,35,47,61,70,64
460,460,-e8GS6ImoHX8lr_G5mL-rw,0,0,0,1,1,0,1
461,461,-eFgzQuE3mKYuegdC2bhAQ,14,20,33,24,38,32,12
462,462,-eJ1QUOjnzs0MU2YhhDmNQ,3,1,5,3,13,3,5
463,463,-e_UQJVTzIPweX4TcPUYVw,42,51,71,59,59,92,73
464,464,-eoeNEsPZ5-Fookdtr8vBw,51,34,37,29,36,119,177
465,465,-euyrrUnAQpVNmiwRO1ESQ,5,13,13,13,5,16,4
466,466,-exE739XC1NqZTJKjs83bg,4,0,0,0,1,38,40
467,467,-exEWEQ3iSMVC-QUP_ycPQ,72,70,71,77,102,4,4
468,468,-f0UoppfmOIuM9C48oszyg,0,0,0,0,1,0,0
469,469,-f2crOyPvKEn2d_-wmL9Uw,10,4,3,11,12,9,12
470,470,-fB13pKh73VfdOBGS5JezA,2,3,4,3,8,3,5
471,471,-fBS-lHi9Q5kRNQjCE0Lxg,1,0,2,0,2,0,0
472,472,-fGIrAgvRyYg-w_j0v6JbQ,2,4,5,0,0,0,2
473,473,-fJAn8PV70nw24M7OIGJNw,31,32,23,30,42,74,61
474,474,-fKa81gStx1_Gcf2exbTBg,1,0,1,0,2,2,1
475,475,-fMF2IZVT6zgYFxzxfr66A,5,2,3,2,0,0,0
476,476,-fMdqIROzS2V3t5QQPj5-g,1,3,2,2,3,1,3
477,477,-fOJoTmq7O_3RmHDoVbXDQ,1,9,3,5,12,19,9
478,478,-fOifZ2W5GhRHwXZEpBqCQ,13,11,7,7,18,31,24
479,479,-fSW_9x8c_wTm1zS4dz3rw,31,32,48,41,74,77,101
480,480,-fYF0D1mh4C0bz-sIkqxEw,0,0,1,0,0,2,0
481,481,-faYl3ejjjm7ciR_j1ke7A,69,35,54,51,72,107,101
482,482,-fbn41vLse9LoEj72x_BTA,4,1,1,2,2,3,6
483,483,-fcEwy4BfWzd9iE2-f6U7Q,3,10,3,5,5,1,0
484,484,-fk1v029WrEisLnD29gPlw,0,0,1,0,0,0,0
485,485,-fpigeTMdm87Pna0swNHVQ,22,2,0,21,54,250,151
486,486,-fuhuSAfiPUHRvjJwRJLpQ,0,0,0,0,0,1,2
487,487,-fxTFySlf42eiuRlIAlw6A,0,0,0,0,1,0,0
488,488,-fyuj9Onen13GEsUxdHvKw,0,0,0,20,1,26,48
489,489,-g-k-pbSsj9uoU7MF3YjAw,23,14,15,8,10,23,14
490,490,-g28gT1L7LlDKyXYrusI6Q,1,0,0,0,0,1,0
491,491,-g6LrU8kBsLrFS5nKQgc5w,45,37,48,38,40,24,10
492,492,-gM3RcO8JlrCtdnqjGTd1A,9,11,3,1,2,1,1
493,493,-gQaf9kOV6yJjptvkCkkuw,0,0,1,0,3,3,1
494,494,-gRDDhLdkAfki50Dt5P9Og,1,4,2,4,2,4,0
495,495,-gSzbTfD08Amjqv-YvvoJA,48,50,60,58,67,127,118
496,496,-gTX7XKGOntF2FQ1EDxHpA,4,2,4,3,4,2,3
497,497,-gcS8S7aiHTwYROMC5QP5A,40,48,49,57,52,36,29
498,498,-glp6d-bORik5SODmr4ubw,1,0,1,0,1,0,0
499,499,-gtmJSKBPnlTH38RGOPZXg,3,6,6,5,1,1,0
500,500,-hAjtcuD2SEKPurjEPK5Xw,0,0,0,0,1,0,0
501,501,-hG-lGm4DjnPAP8_8ZB_OA,0,0,0,0,0,1,0
502,502,-hHbH3H8Nl5Tez6ukfMcWQ,8,1,3,0,1,11,15
503,503,-hMdEBaeky47g4D8-0Xl3Q,11,7,16,13,14,26,21
504,504,-hN-47whrZTDKgmXYyPlFg,12,50,58,37,47,22,2
505,505,-heQCpfvoVEEgDynXPITRQ,8,7,6,8,7,26,1
506,506,-hg_-r4QGL6DHRE5gS9rpQ,0,0,0,1,0,0,1
507,507,-hipP74BQsEFa2WnDvbi6w,6,10,16,9,9,0,1
508,508,-hjzsYoPYL6_HD1uuh2laA,6,2,4,2,5,6,5
509,509,-hn7E7b3VwRjwhNEDgmGIQ,1,10,11,7,7,23,36
510,510,-hnqU4j1uuW5uD7CnW-jrw,0,0,1,1,0,0,0
511,511,-ho0iNZnkwPJZIJk_f5a9w,3,6,1,6,4,4,6
512,512,-hq09PjRpGcx4XXhrqh5xw,78,88,82,97,81,79,94
513,513,-hq1qB-TIOUl13gKMiGQMA,0,0,1,0,0,0,0
514,514,-hyAhwXmzqh1v5M6Vz4lyg,0,1,1,3,1,3,0
515,515,-i0DZp5-KT54MpqvREmqXQ,44,15,18,43,47,77,64
516,516,-i3Iy1cb-uCFJkM2-hxPpw,48,46,49,48,51,102,102
517,517,-i7Ztr4sEErhnPgGXzmIPQ,2,2,6,3,6,37,4
518,518,-iFhZO-MC-txKps1n0AxSw,0,0,1,1,1,2,0
519,519,-iPc_YSSqvM1CpZxxeUTXw,88,129,67,103,112,113,84
520,520,-i_WVm2yfuY0lS0zpEl9ZA,10,21,20,32,29,21,11
521,521,-imsLFUbRq7Wkg2NSsQhHA,2,4,1,2,3,4,5
522,522,-ipcdpleKiq0citASTguEQ,0,0,0,0,0,2,0
523,523,-j0eKga_6j-vmC-zSbNFdQ,1,15,19,21,21,30,3
524,524,-j4NsiRzSMrMk2N_bGH_SA,1,0,0,2,0,0,0
525,525,-jCh1266UulWxTtUpUiDFw,33,30,41,28,42,82,36
526,526,-jEWdfyvYOHV4Os85OuorA,1,3,8,8,8,15,4
527,527,-jKBFjNTbiafSdunQy6dlQ,37,34,23,39,56,57,51
528,528,-jKhfsXol4FxbRjK8aUsLA,2,7,9,6,4,1,5
529,529,-jP13l6qg_5zrpQigf3p_Q,0,0,1,0,0,2,0
530,530,-jZ5bxk9BijoOdkzfI1fMA,14,10,9,8,4,4,0
531,531,-jghjupgk9DVw5M-dCr3mw,6,3,11,14,8,19,15
532,532,-jhrGbxxJCogxUdHlpJPBw,0,1,0,0,0,0,0
533,533,-jiIu1RSUnGcWrqZHut0Zg,0,0,0,1,1,0,1
534,534,-jqALw1QpS8iX0rkgIfGcg,0,4,2,2,4,0,0
535,535,-jqNUkUmbymugmXpkskvEg,4,6,1,2,6,8,9
536,536,-jt7HVInEOIt9k-W7YdPug,9,9,8,8,7,0,0
537,537,-juHg8RfPQWyvIuKRRzLBg,2,3,9,4,10,9,4
538,538,-k30GnIy_6V7YyODRr9PdA,11,14,19,12,16,9,6
539,539,-kC4vDTWY1DcoDw5W5admg,4,4,4,2,2,10,0
540,540,-kG9GkJLScv9-CbWJsydsQ,0,0,1,0,0,0,1
541,541,-kGpAJBGe1MugHTr91vIdQ,19,12,13,38,31,56,66
542,542,-kHQWsdlHfASvHCj59dzGA,8,10,15,10,8,9,11
543,543,-kIscN8I29eXMPkvyyxmRQ,305,239,304,295,276,448,431
544,544,-kMBLi1kn-T3cUTuDUK7Kg,2,4,1,2,4,14,7
545,545,-kWzbYfMA68JjV2M5os2FA,26,25,28,34,38,41,53
546,546,-k_gOcovH7XCytb7fyMP4A,3,2,4,1,1,0,0
547,547,-kc0rdb2V7eIoeLDSQ7WUw,1,0,0,1,0,0,0
548,548,-krioyG0QCtBH81hU56Ghw,0,0,1,0,1,2,2
549,549,-kt-WaGML59WqorskVG8kA,0,0,1,0,1,3,0
550,550,-ktGd4cMY0V91Ihq4VQPJQ,5,5,3,4,3,3,1
551,551,-kzdfAFoqPpJU903Zt_aeA,2,0,0,2,1,4,2
552,552,-l5cn36gRdjGOGS6c2AhIA,0,2,0,1,0,0,0
553,553,-l81X9FkKSpo6sMtDioMQA,1,0,9,8,8,17,9
554,554,-lCZaXPsU0u5yNg9LiFByw,0,1,1,0,0,0,0
555,555,-lE0qIKSLt5WTPPyFmkiFQ,8,7,10,9,15,19,13
556,556,-lLnUFh2-LGU-ezryS9nEA,6,2,7,3,5,4,11
557,557,-lVLYkjJwCihTj4dlqZcNQ,3,4,7,4,6,12,13
558,558,-lWLXHxSkvZ7wSs4V9vmwQ,2,0,0,1,0,2,3
559,559,-lmSN8u_wXaAZHisyFmriA,1,1,4,0,0,0,7
560,560,-lmarmK7dC5Ukxg1rzvJDg,9,3,4,6,7,14,17
561,561,-lrxtiCaTdCJ9h7uMndsUQ,7,6,3,6,4,14,9
562,562,-lvRx4z4fvF2ddTmJDm-fw,61,47,40,47,46,84,92
563,563,-m5ZSfHZt7qLvzEPXrPbRA,0,0,1,1,1,3,0
564,564,-m9hL-qdFZ1o3hycETrizA,1,5,1,4,7,7,5
565,565,-mRPXiUcMbrP8JOx5TSy3w,0,1,0,4,0,0,0
566,566,-mgXJOx_fISWHkpjv0VaOg,16,2,6,4,2,38,34
567,567,-mjUxlW8Lyyq0t3GWvD3EA,59,53,57,61,52,25,30
568,568,-mklrNaGHec-ZnTAsBtilA,3,7,2,5,6,9,5
569,569,-mmxNfHRs1DxRRQvAChAfg,2,5,7,6,8,5,0
570,570,-mwjuMk4F44DZOtJvHSRLw,1,0,0,0,1,0,0
571,571,-n2Cnpa4uF2RrK_gyvH9_Q,6,2,10,5,5,1,1
572,572,-n9k-N5PG_knLos7XgWdhw,0,1,1,0,0,3,0
573,573,-nCSY1iNtTzjkatqcKPsnA,0,0,0,0,1,2,0
574,574,-nHTYAb-rOjYbrN44MiAVQ,20,20,28,32,33,32,26
575,575,-nKyeknjTuFsWNTiP1Vj5g,0,4,1,2,2,3,0
576,576,-o082vExIs0VVNSuZmiTQA,193,173,168,233,423,376,279
577,577,-o0xWAEO-C2oqlyt9TO8qg,24,18,24,26,28,38,30
578,578,-o2bwiM7OXRDEl0HVweUnQ,19,41,35,43,35,17,10
579,579,-o2jDbAgqroY3Ix0RnS6Cw,0,0,1,0,0,1,0
580,580,-o8mu9TTwZIgg9kk8m6N8g,1,2,2,1,1,2,0
581,581,-oKbuHkJREZArkzPxMi4Wg,1,2,0,1,0,0,0
582,582,-oOKqZbYDt08zaWWyLZNIw,26,31,23,23,22,26,32
583,583,-oSII3bw90cvyLmgsHgmpg,23,34,52,51,54,100,38
584,584,-okXTzo6nKWWd03JiMF5fg,12,13,24,21,21,27,30
585,585,-ot4Xd6GxSUOqwUj7okZuA,11,12,15,18,16,28,10
586,586,-ot5Brxh-QQURT4J-ntavA,14,3,7,9,13,17,6
587,587,-ouvCdkuZJgHixwyAhB8Nw,13,14,12,19,17,16,17
588,588,-pAYb8RwndCT1P8Kyufh4Q,0,0,1,1,1,0,1
589,589,-pKgWjj8jsLHPczNaAnaBA,1,0,1,1,1,0,0
590,590,-pLrLYrcjKUaNGZVPmqcaQ,15,21,15,22,20,19,16
591,591,-pNh-bP6NZusWhYZtqYb8g,1,1,0,1,2,1,0
592,592,-pWlDry9wvP_zs-BDHwBRQ,3,3,9,8,5,7,5
593,593,-pXYaaBDOPSdaNXwdy7mAA,3,7,13,15,9,9,1
594,594,-pZ07nS9Zdco7FbmmO3Daw,2,1,0,6,2,6,1
595,595,-pfWtzvY8iNTFjDPXU1Kcw,1,0,0,1,3,1,1
596,596,-pgepx9gqF48ZMpUpRvwSA,3,2,0,0,2,0,3
597,597,-pwdMy9QkpA1MKyv0QFG9w,1,2,2,1,2,0,1
598,598,-qL-wX-UuMaHDBA2X5G4kw,12,9,3,5,5,19,13
599,599,-qMvngKDOknyQP4bFW0PAw,14,12,12,14,21,30,15
600,600,-qPVeRlvjQSqbFHIRMd5kg,1,0,0,0,0,0,0
601,601,-qXHVM5tgjiN_mnw8EdVkw,0,1,1,1,3,1,1
602,602,-qbYIpY84C9xBWc9g5rl5g,14,11,14,23,10,16,23
603,603,-qb_3LLSnBcHA6zc8NRSxQ,65,54,71,77,86,156,87
604,604,-qmbSfhHs_i2oQRAWG-MaA,2,1,2,2,0,7,0
605,605,-qwLxqQw2zu9RzsgWkxsGA,0,1,0,0,0,0,2
606,606,-qxj-HqHo2tcK-jQVjAp1g,165,155,117,131,184,392,342
607,607,-r-PA7uWXbpRPeuIZzO3bw,6,3,8,10,11,17,12
608,608,-r9pogQoy2rgzq6fHYOmlQ,1,3,1,1,3,2,0
609,609,-rCIoxp7pqN3xY7E3-v56Q,79,85,82,97,100,139,151
610,610,-rMJrY16eFTQd4I035G1oQ,3,4,4,4,5,4,4
611,611,-rN57iU8KVm4uhyvtngzgg,3,0,3,1,1,0,3
612,612,-rVec2Anpf5weceHKVzqBA,1,3,3,6,0,1,0
613,613,-rZhTL7Dd04wgWdkk61CZQ,1,0,0,0,0,0,0
614,614,-raUM9T-1dKPiB5_vRmFYA,42,64,60,60,60,70,34
615,615,-rhH9sL3XGFpoJXcxUpEWA,399,292,319,342,406,670,605
616,616,-rh_JBOdKDOTKGm1HyTaDA,0,0,0,0,2,0,0
617,617,-rocuF0AEQkQI0SShnLlVA,18,14,6,7,10,59,15
618,618,-s5zZEv5u9XWhx1i5E0_pA,57,24,24,50,95,695,564
619,619,-sAfscV-SWC278qqCNxraQ,5,7,2,9,3,34,25
620,620,-sAr-LA9TsIdl37UjwBlvg,123,97,84,101,136,268,249
621,621,-sBfEBOoKgWcYhLXt7i3nw,14,21,17,24,15,7,3
622,622,-sCo5rl-VWknI8Oeqwx3tg,1,0,0,0,0,0,0
623,623,-sNi7U9seVfCr8T8nkWd_w,38,40,46,32,57,97,63
624,624,-sPRHDU5z1kSdGDP6KJp0g,2,0,0,1,1,1,0
625,625,-sQjWCXal_xtWbrZJUMtUQ,1,0,0,0,0,0,0
626,626,-sWz5r1dmPFXZP3f-EelLA,17,17,22,24,26,93,100
627,627,-sYbz2nZY6iVFPd957E7dw,6,11,16,13,13,9,20
628,628,-sYqrL0GXtQCu0_fvGBnCw,4,5,3,2,6,0,1
629,629,-s_U95xEEmJu5GK-srqpUA,61,46,65,57,81,119,110
630,630,-sv9cqcY4ke7kWy5MayYBg,0,0,1,0,0,0,1
631,631,-t2biThgNjMgB0kqx2fiVQ,6,2,2,3,3,8,6
632,632,-t8nmBW5SNf9TcejP-X5TA,2,0,0,5,1,6,1
633,633,-tFW6Te4S4bcWTZrAeO-Dg,3,1,3,3,1,1,0
634,634,-tFtHkz6Sc1rFPwZ11lrzw,0,0,1,1,0,0,0
635,635,-tHLqkmr97zxrBXoeiaO4w,1,2,1,2,3,2,3
636,636,-tNt5oOoHZKsMspinD2QhA,1,0,1,0,0,2,0
637,637,-tQoiOn-AFdhAdPID-sG-A,11,13,20,8,11,11,17
638,638,-tcJmqzfaeEnpFMAelB7bA,56,40,55,63,42,52,49
639,639,-td0_27v3JMuVUxOXboLag,1,2,0,1,1,1,0
640,640,-tn3oW3dqE7_6gbpHBt1xg,1,0,0,0,0,1,0
641,641,-trCUd86vf5FzUAhkr20Ng,6,8,9,12,13,6,21
642,642,-trj5dYSihiMI169PDes8w,0,0,0,1,0,1,0
643,643,-u0rjFgBL33tgSl-zTn85g,0,1,1,1,1,8,1
644,644,-uE_rakhK1EZ9Y8xoui2KQ,0,0,1,3,1,2,0
645,645,-uLahVqWDgEyNHi8Voui5Q,0,0,0,2,0,0,0
646,646,-uN0oID-wAg1Y5yFPABUtA,1,0,0,0,1,1,0
647,647,-uN119IbzujroOk9Fl6XNA,0,3,0,0,0,0,2
648,648,-uO8osDU09sJ_Ws-CzweKQ,0,0,5,3,8,4,7
649,649,-uR6opiYA8zg-S3O_3IlMA,2,4,3,7,3,0,2
650,650,-uUGEfSPKOaw-U87dcMauA,0,1,0,0,2,0,0
651,651,-uYAkAplo7a4WM7c6lDrWQ,38,24,23,25,33,45,54
652,652,-ubMwuskT2uS0GPSZpxaxA,99,79,62,63,79,138,154
653,653,-ubVkCv_U4815t3ibaIuhg,2,2,3,2,6,6,1
654,654,-uc_eHCmtUqVlDNuLNYU4A,0,0,0,0,0,1,2
655,655,-ufaiV0VcoyZhdXgZwDB_g,5,3,5,1,5,6,0
656,656,-ujV3f_WO2IHXK1T6dHCAw,0,1,1,1,0,0,0
657,657,-uzKpTQrUQMKpNsAk24adg,17,18,16,21,28,81,60
658,658,-v2ZMJ9lN1gJ3wqzMRbTOA,4,0,0,0,1,0,0
659,659,-v5CI6mpovdkAoi05C_XUA,2,8,5,7,2,0,0
660,660,-v8Z3mdbbPs1ljLziHr2DA,19,83,114,133,161,279,204
661,661,-v8m3kK1QlnBbZnBjyCQ6A,0,0,2,0,1,1,4
662,662,-vCLrTTgw6pBufdarW8ynA,150,134,139,156,157,203,215
663,663,-vaqW1U1UE-gPbpgdCyA8w,0,1,0,0,1,3,0
664,664,-vhMpPLW6Epcwd47gldrjA,53,69,55,53,38,38,38
665,665,-vipEI-vd-nanYInX-CQCQ,0,10,8,3,9,17,1
666,666,-vjZPka3wq43jSiYJnYwRQ,0,1,1,0,0,1,0
667,667,-voRkfS42YKYsrJ9DV0FxQ,25,11,22,27,22,26,18
668,668,-vw3-EFSXYuNcRSr9SzwoA,78,69,84,65,75,80,53
669,669,-w87_Lnx_jPyGZN78tVjXA,0,0,0,1,0,0,0
670,670,-wN3fVhkvfGc3hs8CTDeBA,0,0,0,1,1,0,2
671,671,-wRJoSzKSLUoumND0V99nQ,1,0,0,0,0,2,1
672,672,-wUKgQXAMC4H5hiBOgpT6g,19,21,22,18,20,30,33
673,673,-wY_r9cud8uU2CAAYLmnIg,0,0,0,0,0,1,0
674,674,-wZT6qfIlcVNfw-Vvxcreg,7,4,7,12,9,17,22
675,675,-wcyWzSRk0KtYNzrMrLXHQ,0,1,4,1,0,5,3
676,676,-weah7G6XZrdmE_0scCyig,10,7,6,7,9,20,7
677,677,-wpNQQYtqlmQ9Rcwhgm9iw,0,2,1,5,3,0,0
678,678,-wuTt61JudBhiicEkG5kHg,4,6,7,5,7,18,7
679,679,-wzKPsQRYMdMcsnFzwtpRw,1,12,6,8,5,4,0
680,680,-x3fWeNjrTHWAIIkNj-rnA,2,2,3,2,1,6,4
681,681,-xAOIFI7LNvIMXxgGXRZUA,8,4,3,3,8,6,5
682,682,-xC1h0CMZgbW9z8cxwI6pw,58,63,67,64,86,136,107
683,683,-xDsPbU_OGpa_9THephsiw,0,0,0,0,0,1,0
684,684,-xF5YR1_ok69eJdY0XSolg,0,0,0,0,0,1,0
685,685,-xF6kuyzpR7hohRLRrvRDA,0,0,2,1,4,1,0
686,686,-xFT83KP-TCaoctu9qVRIw,6,6,9,16,16,38,27
687,687,-xIrVu_7prj_0GDl1tds1w,14,13,16,11,31,37,36
688,688,-xJzW6mM00qzomZwZ3eX3A,0,0,0,0,1,0,0
689,689,-xSlD0TO9FA-q4VpTirWUQ,1,1,4,3,5,5,1
690,690,-xTUwXUyznW0MO85ZqdG6w,2,2,2,1,6,4,4
