business_id,negative_review_count,neutral_review_count,positive_review_count
22LyWivLY_y_b3ohASfP2Q,296.0,19.0,133.0
22jnydtDD6sfjVs77LxJLA,53.0,4.0,51.0
22lK-APGWeG1CGQWrw6U5Q,45.0,1.0,31.0
22so15K1aqikL9FHt37CSQ,91.0,7.0,45.0
22ugGAn6S2cXALsfPgxghg,16.0,0.0,1.0
24IRm_qaeKN5gFVdPb_s8g,4.0,0.0,2.0
24MgaUT4TWO3_kZQlBu8sw,26.0,0.0,8.0
24Td_CQH1bonWKff1rt2vg,195.0,19.0,130.0
24YIAXzArY1w2GXzoUbcmw,68.0,7.0,50.0
24_Pq3XFLzfWbq0laKjLbA,6.0,0.0,0.0
25c15dEPrBrWr4tR1r6sTg,140.0,14.0,118.0
25qudn87oiNYg8jnoi4d1A,14.0,0.0,3.0
275TOo2ks4R7pcvwzmvQ6w,2.0,0.0,1.0
27OH0hv4jhwKDk-hKgqw_A,20.0,4.0,27.0
28QWYh_xv0uJX_1XEGqiYQ,9.0,2.0,9.0
28hruDLwF_5s0QtDWH4rpg,3.0,0.0,2.0
28iyKGp1CJ_XFDLFSHVQUg,17.0,3.0,3.0
29XtLRA0y7Nfi4eZF-ZI4A,17.0,2.0,0.0
2ADoawEfSAZpnQSwVEo5Ig,17.0,0.0,4.0
2AyROtQ-TVPTKGr7nrOsvA,36.0,9.0,32.0
2CGXZdCDEyM4Ba0Q-K8WyA,33.0,1.0,24.0
2CNaSduqZIsCRuNvdO_TAQ,32.0,5.0,8.0
2CTHVcbajrh24zM-a6aKBg,10.0,0.0,2.0
2CWGr0FqPmCGoJA8mkXjng,45.0,4.0,15.0
2D2NpSJDyQCBKPRboUcKWQ,16.0,5.0,11.0
2DUdvdQE8FOxCHHp59HHzw,230.0,19.0,147.0
2DmTw0k3bcXuHdAyxO_bkw,371.0,33.0,195.0
2E4-roWTD-0LR63xjokYRQ,2.0,0.0,1.0
2F0RzCAek1z-ATKV1tl6DA,7.0,0.0,2.0
2F2xrnxCJ_WdXfWGxJcn_g,24.0,0.0,1.0
2Fcw-oZpfuktTURLfbkMmQ,85.0,4.0,26.0
2FfZUyA82YhQCjWNiqDCzQ,154.0,18.0,71.0
2FmYS2Z0BVmXvMix-AY6XA,27.0,4.0,10.0
2G8YLx7J8du260jFNjIjZQ,36.0,4.0,18.0
2GEr8-FpENQQPdmCrIWMYw,5.0,0.0,4.0
2Gh1Etnpn_BDy72hOXmCtg,256.0,21.0,236.0
2GjI7LMmVBt0ZCC8HV4c6Q,4.0,0.0,0.0
2GmGT-7QjowR1ihup3FbVA,480.0,52.0,293.0
2GryItAj3e0uOQ5m42-wDg,66.0,10.0,26.0
2GtIC6u4hVneccWfTlOxHQ,110.0,16.0,60.0
2HD3Y6jP3NBdZa9ub23KLA,23.0,1.0,7.0
2HKQSZxgfixCLRZQLHdo-A,264.0,23.0,186.0
2IBupUvfmmPBrUupMuBETA,98.0,6.0,86.0
2IHmggMLM-hDq4dFmwgzDw,63.0,5.0,17.0
2IIqWeO5yd1VDrhGgZNuzQ,81.0,4.0,37.0
2JUDgnmoLDxD97gqmand9Q,93.0,11.0,33.0
2JV0xGXsszojof2BuEt_hw,46.0,3.0,31.0
2KIlQsIHwYMkuwA0T4OKrw,18.0,1.0,3.0
2KS_UunFuefCdniRrrxIkg,33.0,1.0,3.0
2KWkeOk1KaH50Es_A-8cnA,435.0,37.0,271.0
2KadiQLTen9_mN_dXgKR5A,126.0,12.0,120.0
2Lqm-qiTFOzbz73qLiHh_w,59.0,4.0,19.0
2NICrHy0I5rlEJmlt0ao9A,156.0,17.0,132.0
2Ne7F6TMuUdRUGhyjj7abg,21.0,3.0,12.0
2NiBvT5zL272IRcxru_x9A,120.0,14.0,141.0
2OD-aBvnya2kiC2acEMHog,2.0,0.0,2.0
2OKh-3ToognFAccCFAFJVg,37.0,5.0,18.0
2OVuHRbdb5GTHUqrCqV-Fg,2.0,0.0,3.0
2O_ec-By_tho2KeXvcnBuQ,48.0,8.0,22.0
2OkYkQRItlqbKw9Mz7flCA,84.0,8.0,34.0
2Oz0VGwBgo3Dp5Az5WUoww,59.0,3.0,26.0
2PCmdNMtG3zLp7dBH4Gxfg,79.0,5.0,47.0
2PkCvqcVZUmPndaqsyWqdw,19.0,2.0,8.0
2PnRXLAN3KFEu4g0OUL2iw,92.0,13.0,45.0
2QcPbyRAw79poY9OKP3hfg,6.0,0.0,5.0
2Qh4LZbqbQIsonZ68S7_Qw,13.0,3.0,3.0
2RNrD93tdvv691deX3vpWQ,16.0,1.0,12.0
2RQuRcchOgTvFVrSARMHMQ,37.0,10.0,27.0
2RsLaIEnNUIzjQyCvPCNWA,99.0,13.0,99.0
2RuvkPdXF_PZI9UT0YfM1w,3.0,0.0,1.0
2S3WsczyCAUp9KCcVmJfRA,81.0,5.0,52.0
2SHu52w_w4Z4ACq-vx3a-Q,50.0,0.0,13.0
2SedpQ674XBqyw3Wq4kyxQ,21.0,0.0,2.0
2T66oHiIi1Ql-j5IhwbGjw,101.0,17.0,79.0
2TGWnj3LGYd1BBS3twO-oQ,16.0,0.0,2.0
2THWm-2RT0MtkH-BKN6-FQ,14.0,1.0,1.0
2THkzauIqsEuJ_fP3zeLXg,14.0,1.0,5.0
2TOHBzm9VpZyZx73LanN9w,3.0,0.0,2.0
2TZl160uaMAg1cr8KFbk8Q,8.0,0.0,4.0
2UQESr5pUBW5hHf6Y0XCIQ,67.0,8.0,18.0
2Umo6re4oAAd_GkP5RFWwQ,37.0,2.0,8.0
2V5ZcFDQzv1MN-31eMVhZQ,54.0,1.0,25.0
2VdCHCPFzow7zcBSaPMbKA,107.0,4.0,127.0
2Vk7ZHXEkiQ_9oMnZ0j1NQ,15.0,5.0,14.0
2VqdoRKxitDIehGvusncuw,4.0,0.0,3.0
2W7ATgSmo2hnTM3e8081VA,50.0,2.0,10.0
2WErPL5DZKuYpQDRjC49nw,4.0,1.0,1.0
2X07EuED0jY5C5hKQovfBA,22.0,2.0,19.0
2XTHIR2Fza2XiC54NWiNZg,19.0,1.0,4.0
2YDCiSR77FZV5_L0UcaGbA,13.0,0.0,1.0
2YZTrnj6XdSUz51KT7yo9A,34.0,3.0,9.0
2Yq-Y-tDroP7mdDfcWJLCQ,218.0,18.0,98.0
2ZOjUr9wtD1MypDYZRCiHQ,10.0,0.0,9.0
2Zd3yaOcmUTYhIcI2DNfDA,70.0,5.0,33.0
2Zeh89IUg7T4dUFjRfqtdg,135.0,14.0,94.0
2ZmZbmsTRHogSZR-nJY_Fw,21.0,2.0,13.0
2_jWcWOew5DA6wR7_eH36Q,13.0,4.0,10.0
2_mMtnHH16EfL-AvQtk8xQ,12.0,2.0,11.0
2a2E-Ev1TLw8PP_2auwuIg,22.0,1.0,8.0
2aLyQgYUNQDc33U0ZxTT3A,51.0,4.0,13.0
2aVQu4wnptrFM_kxDhhPIg,266.0,8.0,34.0
2aeZ9Xm_mjia11jf1pg7QA,59.0,7.0,96.0
2bXyG9i01EjS9ttdnXToDw,134.0,4.0,54.0
2bbz-vF5bEbmPU52OPIWKw,7.0,0.0,6.0
2c3N10T40XI9W6EgoXNOYA,2.0,0.0,7.0
2c9Vptks_vowLgVUMnCgjw,288.0,24.0,154.0
2ciPH1x3Ep2Pw7Em41dSGg,3.0,0.0,6.0
2d3XmVrEcMJnf9dv67WGZg,2.0,1.0,2.0
2dOS56h2QueEIDAdP9-1TQ,98.0,12.0,50.0
2ehEw8EFYVwefZTxDeiERw,6.0,1.0,3.0
2eqlbtABixqqS45yL3UN9A,6.0,0.0,2.0
2fY8CEOjXUkIBz3cgXZJQQ,8.0,1.0,2.0
2fsJzlV09zPV12wT037pig,46.0,1.0,10.0
2g4ZTD3ePNSbDAvh6qAOKQ,430.0,37.0,199.0
2g6x4ISNiMxFnotBuwmZmw,116.0,6.0,33.0
2gI7dlktBQXPZiuOW-HWvw,74.0,11.0,55.0
2gM1cNnZfzphmgqFvI8JKw,5.0,1.0,1.0
2gzB4EE7B_QEFWZtJTG4dA,32.0,3.0,26.0
2hK5Cvo2JixFv2_neenrMQ,6.0,0.0,2.0
2hO-2tBcwZOhsbf64LcfWw,24.0,1.0,9.0
2hS8-tlTHGP7AuzTkmfZzw,2.0,0.0,2.0
2iLeiQ4OCJVwfodR9egMag,154.0,14.0,83.0
2jCAexsllJ9D8R7Dl7_LJw,37.0,4.0,20.0
2j_zH030dgSUx2p3JtaD7w,2.0,1.0,0.0
2jx_SaBzvIdIwul4JoY9IA,36.0,4.0,16.0
2k2q3P5xxe-zQciDK2SuFg,4.0,0.0,0.0
2kZ2WDFA7kpoxpPS_LfCtw,12.0,1.0,2.0
2kpbPYMjEbi-VIJ5mAOX0w,3.0,0.0,0.0
2kro_WXlgmk6nJlkXvN9Qw,26.0,1.0,1.0
2lF1UsGcDpDpaI1lXgRX_g,277.0,25.0,149.0
2lfU453qzPO76SiqB0h8WA,10.0,3.0,6.0
2lmM-jzCA4rOWuvo2fKBPQ,6.0,0.0,2.0
2lnHyGbn1Nvbf7iRNDr6wg,7.0,1.0,4.0
2m-On_cnqBeX-KjfbPN78A,3.0,0.0,0.0
2m2O7o-E_jYvgvdkT6x_lA,53.0,2.0,24.0
2mPpJusYvEJJ8fGxSXK2VA,47.0,3.0,49.0
2nFwsGBpikkDh74biLfeaA,11.0,1.0,22.0
2nbibYLTR96Nr2nk-1spdw,3.0,0.0,1.0
2o8YsY97f73GnZgPtTNAvg,47.0,3.0,10.0
2oQuTgkhY7QlVdfMa8cHgA,19.0,3.0,15.0
2p346MdyPISpZ2k-h0GSqg,6.0,1.0,4.0
2pMT5SBfn4oGr_Ae1tp8vQ,117.0,7.0,43.0
2pO75YSZxVmY6mz43Q-LEA,5.0,0.0,0.0
2pWFsnqMlYSPFGUF4Vv38Q,62.0,3.0,43.0
2pmFvzumIrtallbmbu41-A,7.0,0.0,0.0
2px99IppAcnxR238eq_8_w,251.0,29.0,161.0
2pzfPQ6-A3OL9yHhgWhuNg,20.0,1.0,3.0
2q2gGuigGrCFmx3juLAVww,70.0,5.0,69.0
2qlaSFyYFuzEo76jaL_ghQ,5.0,2.0,2.0
2r6UD7ExSMrK0LGeglquDA,86.0,3.0,110.0
2rLuOMi6Q6zzqUU8ltreSA,106.0,13.0,121.0
2skQeu3C36VCiB653MIfrw,339.0,29.0,170.0
2tC8oReqFUT0_uVQ3kHePA,67.0,11.0,51.0
2uAicR2Gel9BMy7jyYUcjw,5.0,1.0,3.0
2uJoVAx6SZBPTu925vy_bQ,4.0,0.0,0.0
2uRM8Et0uJVl8u1jSnmuKw,110.0,12.0,93.0
2v-8QQfMLX2PCz-0S6gISQ,8.0,0.0,1.0
2vUEjhyEvx-6edQB0DOPmw,6.0,0.0,2.0
2vu5RPLxvAqY0PK5olT7QQ,24.0,4.0,17.0
2xMKHQP1TVGB-_62gDOzDg,50.0,7.0,15.0
2z7xERz1Nonyw8Kjr4SffA,77.0,6.0,39.0
2zB-y-kobzrMXs0XMjavgw,15.0,0.0,3.0
2zBCxn7_jHcfxoSjBdHJ3A,129.0,13.0,87.0
2zo1Gg_ERRjn5LzX9hzR5w,141.0,15.0,114.0
3-6biVwm7VwPZ-k67jml-Q,243.0,22.0,151.0
3-aEgS7X2jrbxA7sA1nARw,58.0,5.0,28.0
3-g4w6DcNTeE2bRmqmNa1A,15.0,2.0,4.0
3-m_KNCvjCh79p8m4DOvFA,62.0,1.0,12.0
3-nPI5TJVKXEBJnFU0L8yw,19.0,1.0,13.0
30ABS1m4VpNI_AXSnQhO-A,11.0,0.0,3.0
30PeUfYV_Jd4jcQNQxfTKA,45.0,0.0,12.0
30PzafMyWvh5fYZ8yV_qBg,36.0,1.0,15.0
30Q5xBagQHmkwp8Q9I1FCg,110.0,10.0,51.0
30xoqX9VRA_hH5x1QgONEA,10.0,2.0,8.0
313pOZvjvoi6QI5oXgtRHA,117.0,13.0,56.0
32IcpGM-x5rJoQ2UxcQiww,6.0,1.0,1.0
32RDYS1pxMytL1rBSF__UA,18.0,2.0,3.0
32utfLQ5CnaRxGXtEJ0aZA,28.0,4.0,6.0
333W59XcrXZsJlnBAAx5mQ,125.0,18.0,105.0
33B6BM__lHSfwxBn0HTRVw,28.0,2.0,20.0
33WmYtQdklKb4OlEjnH6vQ,9.0,1.0,5.0
33yClygMVQZb5y9WgOCHLA,19.0,3.0,14.0
34S8AsI7BQBDuTK147Pz_Q,9.0,2.0,7.0
34VuBMNaG9nJiyqsnoEgPg,215.0,17.0,175.0
355zerURpj4IMs2no238_A,132.0,10.0,26.0
358UeNvBBE03JKX3u2FtLQ,63.0,8.0,27.0
35ACJdT8mJVtkJeFTbVsdQ,80.0,6.0,38.0
35Z23ZztQCsJdASRbU69Vg,212.0,24.0,139.0
35m6JfoNrqtqxfC5nt-kEA,65.0,6.0,23.0
366FaRQ1MWEHBhaEKTcriQ,380.0,41.0,209.0
36GvUjLg3drdOB3jgpqTOQ,185.0,23.0,107.0
37n2MtSu1Xe8j1ci8jd-0g,7.0,0.0,3.0
39irKvcTTf6sj8WimdRXxQ,2.0,0.0,1.0
3A0xvZPEUduT0GE9VxxUUQ,79.0,11.0,42.0
3AR0coEEReWxcbMxgS2DQg,2.0,1.0,0.0
3Alq2Er28QVsdxGJlQgVkg,20.0,0.0,5.0
3AqcqVCCv5a7X9EVeq0CwA,31.0,3.0,13.0
3BC4vEdB3WkbLfaUYpaJ0A,4.0,0.0,1.0
3BGzRYh6GQbZz3LGAGb-sQ,157.0,9.0,74.0
3BYLel7hPVEXzzVSHHEwHA,71.0,6.0,57.0
3Bbx_AY9cN0v78YSunfiMA,25.0,0.0,9.0
3ByGQOVgds2YEu6kzl-XEQ,3.0,0.0,0.0
3BzRN2iHIA2FIhttZkpFYw,14.0,2.0,5.0
3C5Z9homtzkWHouH2BHXYQ,823.0,81.0,620.0
3CBLxydJU6CFRMGhu9b-sw,124.0,17.0,102.0
3Cct2X22fpUSK2ggyK1LYg,114.0,12.0,38.0
3DgPtOe-FKRH0bFE3ptzxA,20.0,3.0,17.0
3ECzwGadPQdEgNhGCDsXyQ,29.0,3.0,33.0
3ENOCklTvW26cONNkScJ5Q,43.0,3.0,5.0
3EVKb5mXTeVsgQWWNSkQqQ,23.0,3.0,9.0
3F-QdXzNob9wSYxowp4Xcg,15.0,0.0,2.0
3FKALmSFRxaTt60y6d4R_A,35.0,2.0,33.0
3FiTfmHWr1TbDbaepDrC2A,87.0,5.0,17.0
3FkwIqBgu7dCv9pFQRTBDg,3.0,0.0,4.0
3G_wGIblXDNRYg4xIe9VZA,7.0,3.0,1.0
3GfJStOagIxhx1jbqCpt_A,20.0,3.0,2.0
3HU3V2AYuVUxdd_Q5Nv5Vw,11.0,2.0,7.0
3HZAVQyr_9MfwGYilSYHsQ,91.0,9.0,95.0
3HmrkEZQWaemS2aPoe-xJA,69.0,5.0,46.0
3HrT5IcO3sd4pSBCFP4OYw,86.0,8.0,42.0
3Hu-IPhq5I_jyb3YfeHpGQ,140.0,22.0,83.0
3I7xY7DjWearTz7d4TGdbw,149.0,12.0,101.0
3IWgxsZ8E49hNsY3qSvdZw,4.0,1.0,3.0
3IY-JtcZHBOSzFD53SSXLA,70.0,5.0,37.0
3IshslsyTGznRjerD3WANQ,16.0,3.0,14.0
3JBUKeqynDM53hcJLvyLcA,2.0,1.0,0.0
3JTGnElYrZvul4Q-aUIx9Q,40.0,8.0,37.0
3Jg5iFVFm9PxRpGJWLR6ng,21.0,1.0,5.0
3JnO3AEqRD8DbXkWP-gTFw,90.0,6.0,42.0
3JxKzWquEbPC3yPIfoCiLw,90.0,6.0,59.0
3K9u2FpHG9b7tWogqyEyWQ,64.0,5.0,65.0
3KFWuiz8lla9SospgQn6Yg,180.0,22.0,113.0
3KTY5XZfavc85u0_rLFHrw,171.0,13.0,36.0
3KrZFsROpOTUdPz8MwXPuA,2.0,0.0,1.0
3L8D5tGJ4FzQQo6ZMvbVYg,91.0,4.0,57.0
3Ll-F55gm-tDXy3I37beJA,75.0,9.0,30.0
3Mc-LxcqeguOXOVT_2ZtCg,215.0,14.0,116.0
3MdLnbpkvTcsKkMszUv_3g,120.0,10.0,117.0
3MutZJ4mfM3Ds450rbpMiw,184.0,18.0,139.0
3MwK4QPjbbkEDt7TJaEAvg,15.0,0.0,3.0
3N9U549Zse8UP-MwKZAjAQ,753.0,108.0,537.0
3Ou9p4zIJg4utQh7MDgKFg,32.0,3.0,3.0
3QQEc5QUP-h6LCkUZQEYQw,256.0,29.0,193.0
3RHgRaCRPuLdJ6PLZL6MGA,109.0,9.0,109.0
3RrBdVGWWMxZhVvisrEDKA,16.0,1.0,1.0
3Ru1_F8GoUcV-QwhX378hA,68.0,6.0,16.0
3S1MilqTzANgLlJj1oQw2Q,3.0,0.0,0.0
3S8PTPt2K-Md7cxiq3T-dw,10.0,1.0,0.0
3SGa6kcFCBHr367NFAiQBg,8.0,1.0,3.0
3SLDrXzPmKF0iCY8WriLsA,179.0,10.0,45.0
3SMwVNXE9kONLopRpIDbcg,30.0,7.0,15.0
3SozmlI5K7xapJBE41Ah1g,78.0,6.0,87.0
3TintmVPo4Xu2drJ_iRpRQ,13.0,1.0,0.0
3TjoQpHeSnTILBdhxO2pVg,17.0,0.0,1.0
3TnNC-AMuQ4upCtcgtU49w,40.0,2.0,10.0
3TxhQKVNLKqRKITPrZQlGg,26.0,0.0,1.0
3U__XOTBFptjhBeHrPGqrg,68.0,13.0,115.0
3Uu92zZVhtV4GVIMS74-7g,14.0,0.0,16.0
3WKPtBiuph0SelrE9COngA,14.0,1.0,12.0
3WP4CtfPmxFMuZd7BVuqCg,7.0,0.0,2.0
3X-jhrbCSMv5hfUS02xdHA,47.0,5.0,23.0
3Xq-bUUpRF9qi3MIXPY8cQ,149.0,10.0,101.0
3YjPlOX3VHzKguHetiR_3g,4.0,0.0,1.0
3Z2H8TFW5OTubRrwkRejpw,40.0,1.0,23.0
3ZIQgE3msz0DwlB7qXhNjQ,18.0,3.0,20.0
3ZNKTN4QC5Evf7JYFhWvww,152.0,11.0,48.0
3ZQrhYY5ExaECVfbVqmyMQ,8.0,0.0,0.0
3ZS3n0RNlm-DB0Ue8yf43Q,7.0,0.0,2.0
3_A59jPniLD5ViVuKMYpJw,120.0,13.0,95.0
3_NOo26lt3VArKiLcK17qQ,53.0,7.0,36.0
3_n3JdLWkyPCDtPSU-UyUQ,2.0,0.0,3.0
3aJqrnY4u86F5-Fn_vAy-g,35.0,2.0,11.0
3aKmNE2coy5YLBCIu676og,52.0,6.0,33.0
3akSOcI-uzHOwGQeZD3NHg,103.0,5.0,58.0
3awTUGMdUVrwEBkFFOxn9Q,73.0,8.0,60.0
3b-jZX9Ms0U9B2Oy_ZmNMA,40.0,1.0,32.0
3b4efqz06QrLQ_w2xLc4pA,30.0,4.0,7.0
3c6FN1VrCAV4s60PsWTCLA,7.0,0.0,7.0
3c8GQB0RiXK5ceRSpo5dow,126.0,6.0,81.0
3dEPZWJt33e_XtQ-w-xl6g,2.0,1.0,3.0
3deqbrFWWyHdlvAbmqWqMQ,108.0,7.0,41.0
3dk9XrtorfOJu8yX6BVYRg,72.0,10.0,54.0
3dsvREiTlmGaaBjsBS4dwQ,81.0,7.0,81.0
3dw6xhzG08htY5HcL2OjeA,135.0,12.0,79.0
3e8eoaLIRYqPOZOlUFVMjw,2.0,0.0,1.0
3eMNpEW9idRWUx88ZZbVXw,2.0,0.0,1.0
3ec0-EeGT2SG3gjyo_eJ1Q,3.0,0.0,12.0
3egp_Vx6nZCLyJVdCCFywQ,26.0,3.0,3.0
3fs1mnE8iZJGgpezaFHaIg,16.0,2.0,9.0
3gHvqo_7ujCC0OAbhJPLWA,27.0,2.0,15.0
3gb8uCbxO8XXGHitcQ1Z9A,3.0,1.0,1.0
3h9K-ZsuG0PwhmyiPrXKhA,9.0,0.0,3.0
3hXDRfZR-Hwx3QKaEqa-Lg,11.0,4.0,12.0
3hmoQIAUaYF9u_QaxfjwwQ,86.0,5.0,50.0
3hp9aQXwomWH-TYbO_IWVg,3.0,2.0,5.0
3hzXxViNJ5OIFBkanJaMSw,62.0,7.0,25.0
3i1RdbJmqLJOxc5uucarVg,44.0,3.0,5.0
3i8SYgLMC9iMZGwCVW9U1Q,29.0,4.0,22.0
3jV44-5HVwykooxEp4Fssg,147.0,13.0,136.0
3jy3CXO6gVEat4uB-E2msA,71.0,6.0,30.0
3kVThNUM1mzz1lBtxdSJxw,116.0,6.0,13.0
3ky17eHU-4gSl3knpI__-w,140.0,11.0,82.0
3l54GTr8-E3XPbIxnF_sAA,1157.0,131.0,848.0
3l5TusofKjr8rk6-DDtuoQ,79.0,3.0,46.0
3lRXNifVJDgqylwaQEHvGw,14.0,0.0,4.0
3lhLsfwnQ1ziGuME_qDNKA,13.0,0.0,9.0
3lnfKVlzB7tbAtQsEvMQbQ,4.0,0.0,0.0
3lyrgCW4jb3sB8oJQTJd4A,27.0,0.0,9.0
3mFBCl1ZuSiMFUWjgCbM4g,3.0,1.0,1.0
3mlQUErZsFTBizQJiftHmA,18.0,0.0,2.0
3mucgnB2iGTLlnebJ57FkA,26.0,1.0,10.0
3n86SpBQ0COOW_2sDRStoQ,6.0,0.0,1.0
3nEtb-rn9yW0ocC90geMKg,15.0,0.0,3.0
3nWQagi8TsEglIlyg1jIRQ,46.0,4.0,24.0
3nckoE7pTMaG_KlUUHWgWQ,6.0,0.0,5.0
3nzK3K-Dfo1L6mpB8FTKkw,78.0,5.0,10.0
3oTVApC-eUzpGjrOVxIr5g,282.0,28.0,122.0
3p410D9YzcmgyXQWCcCPiA,110.0,6.0,63.0
3p4M5be6uc1S78TO62gmOg,264.0,23.0,181.0
3p9q6p4PckNOq-oXMiP22A,27.0,4.0,4.0
3pQzrd3UhsR9H3COwMKTNg,4.0,0.0,2.0
3qYAQycES_m9m6B_tr3j2Q,14.0,4.0,25.0
3qZsY2LiLyKwGkOq_hrnzQ,33.0,2.0,15.0
3qb_lWzbbZNqo8ARpkYoxA,4.0,0.0,1.0
3qgEB0R-5n5A1hOH83FzhA,20.0,0.0,6.0
3qlqzQrwh8hjBltlgFgsJQ,150.0,20.0,104.0
3qrotwyf69IpNqwsZN8U7A,7.0,0.0,3.0
3rWRNL9sFX4YiWPqaUvUzw,151.0,14.0,49.0
3rX4WqckBD2e4Hdeic9wUQ,17.0,0.0,4.0
3rY7LYNynXGRbCT3sLABHg,3.0,0.0,3.0
3rxYGigm5QIAuTRdVPMb8Q,12.0,1.0,3.0
3sOS8wKatd_Uoa9VEJHhrw,145.0,12.0,100.0
3sSHcqZnEuzy3PQOuN-fZw,19.0,0.0,18.0
3sZ3Fd_RKNRN_6Kh-zAg5g,6.0,0.0,15.0
3slaRoID3wWUGcYaSE8EuA,19.0,4.0,9.0
3tDo3XYrpx71kFcxSJI4GA,6.0,3.0,6.0
3tLuGLcCiGv5qqqhawO3Tg,5.0,0.0,2.0
3tTGJD-snCZs37FFM1jdkQ,12.0,1.0,9.0
3teomZyQ8z0SuXeJF734xg,4.0,1.0,4.0
3u4AsqA8glBmGuxtNx5mdQ,126.0,9.0,53.0
3u5el8pjsc6igwPlls0_6Q,75.0,8.0,32.0
3ur_Am8M_dqqXEQKRhm_1w,19.0,3.0,25.0
3vOWSanFt56CwRJOE9Kj_g,161.0,14.0,44.0
3vta1BSPwdSulcCFMpBjDw,74.0,10.0,21.0
3w22LbUT5fwHLT9-ytIXhw,19.0,4.0,9.0
3w66rzZq_rjA1kSmVt5Hew,6.0,2.0,1.0
3wGsvZj5-_YtM-4D4JndDQ,160.0,20.0,119.0
3wJ4kJsJhayyfJ30HsS04g,17.0,2.0,4.0
3wb7xl3wxdcv74o0BIoVtA,3.0,0.0,0.0
3x45Q9c5G6VBicedNKrXxQ,189.0,22.0,126.0
3xI0ToitrAJkrUSH4gbmCA,11.0,0.0,3.0
3y4EXDwGbs7bir6yBfgPGg,6.0,0.0,1.0
3yMmo1sERpks50quoaA8PQ,226.0,24.0,140.0
3yNjFbYSNxlRtTCDCXVcnA,70.0,2.0,10.0
3yb5khz4PCjiHI4ZbxfitA,13.0,0.0,4.0
3z9lFLV0UfcA3eQSAZDwSA,55.0,7.0,34.0
3zEvzrHRcCuaE_-EWfstMg,3.0,0.0,0.0
4-Ub64zwqopWZeOFsTYTzA,178.0,16.0,121.0
403dr0KtTbRibcWEA7h0WA,12.0,0.0,1.0
40B7HIv74ZqU9tBxbuol-A,26.0,2.0,5.0
40cI2Z3mW2CtBmwMui0klw,48.0,5.0,76.0
41lQvgIQEfEmqINKciNGxg,5.0,0.0,3.0
41qbd6aGiz2GWp7TI8HSEg,150.0,7.0,75.0
426RL7G7oTyu-f8jFxVRJQ,67.0,10.0,39.0
42eixGgo0CM_fXfD17NDGQ,13.0,1.0,8.0
42s4BwZsg1znB4czGa8OEA,9.0,0.0,2.0
42w2bo36vUGVyZOrsXPzGQ,34.0,6.0,13.0
430DW6yItFj3iB710i1a8A,11.0,1.0,6.0
43SdD9kWXB3VwDERDxjGlA,31.0,1.0,3.0
43ddDw5K4a2B9VgQcPn6gQ,2.0,2.0,1.0
44YFU284Z3KDEy25QyVoUw,176.0,16.0,93.0
44vEjV59_w0cm_Lhyif3bQ,81.0,10.0,31.0
44zSIjPU09F2UBYUn_KZ3Q,12.0,3.0,5.0
45F5VaVlvrrtFikPa2v-tQ,3.0,0.0,0.0
45JwLE2ol0WozeHtzPToXg,95.0,3.0,59.0
4670Yw1xIefONEViw5NDFQ,54.0,4.0,35.0
46F4FywjDlqMiHG57NF7eg,84.0,7.0,34.0
46LhKfz6MPaLYoS0jegsdw,74.0,9.0,79.0
46hnat0aLao-qYWZkN9aBg,253.0,27.0,156.0
46yg8fJ8fVA1QSaaL7XfOw,148.0,15.0,127.0
471fUA9qM7oQtVmGdf_Y9g,5.0,0.0,1.0
47JJtwt6vhyYa5Z-mAFv7A,48.0,7.0,26.0
47cGaMMgoQfIGrxjXwaeew,20.0,0.0,11.0
47jO8p_VLTkGTQeAsm386g,15.0,0.0,3.0
47lZIUShHGesiZypN6y7Bw,23.0,0.0,4.0
47wfOfbWXdaxSCRPWBh8fQ,1.0,1.0,2.0
48FexP3dPCIKi144-kYHGQ,89.0,13.0,56.0
48IAxa7b8mdl9FqHE8jlbA,33.0,5.0,28.0
48ka6XH8WWANuHwqL2mZUA,62.0,10.0,23.0
48xqixi2cGozhxSiisOGiw,5.0,0.0,3.0
4A_KR6E3ziZvuNVruEJ2lA,3.0,0.0,0.0
4BZ7jlzQBAP94FZNyHr2dA,21.0,3.0,4.0
4CdqGdbYBjRCyvUDx7ppYQ,35.0,2.0,17.0
4DBboC1xv7Lr8KYVAw9LRA,1.0,0.0,3.0
4DfdGNc9Y6H-hAwC73bSnw,24.0,5.0,25.0
4E0sK671C98JW8nakFbUnQ,57.0,3.0,37.0
4EO19pZecHc3cF7kiEkdJA,67.0,7.0,28.0
4EZWXsiUxcUNf8QQT2AQBA,36.0,1.0,3.0
4EcKw-nLolAnCyy_ntQkaA,2.0,0.0,1.0
4Ed3F19uxlXg4gNNFAuojw,9.0,0.0,5.0
4Ej5FiDtDluJlz4O6pZkDQ,12.0,0.0,6.0
4F8jLrEu7r_rDU7we9ERzg,8.0,1.0,5.0
4FFhq0e4bxAG4uXqgT14jQ,18.0,0.0,8.0
4FufE1hgaseeq2PY0BdwSA,26.0,1.0,9.0
4Fylkp8eS2FD9-53eycqLw,269.0,25.0,152.0
4GNI7HWuzQkkPmPsgHxOtw,115.0,9.0,57.0
4GjBeipeu2cXxQzzUxS4Iw,23.0,1.0,1.0
4H7Olit19_wdu14hJI-tiw,1.0,0.0,5.0
4HEF6BuO_BBsTmvcMCbhhg,117.0,13.0,127.0
