business_id,stars,star_count
0LhYg3iOF9IU2Ut8IL84TQ,3.0,40
0LhYg3iOF9IU2Ut8IL84TQ,4.0,54
0LhYg3iOF9IU2Ut8IL84TQ,5.0,120
0LmDg_Y6Ht3zFqtvmLhp6g,1.0,30
0LmDg_Y6Ht3zFqtvmLhp6g,2.0,15
0LmDg_Y6Ht3zFqtvmLhp6g,3.0,30
0LmDg_Y6Ht3zFqtvmLhp6g,4.0,92
0LmDg_Y6Ht3zFqtvmLhp6g,5.0,168
0MVUQtakauK3qKqfIcQWiQ,1.0,7
0MVUQtakauK3qKqfIcQWiQ,2.0,3
0MVUQtakauK3qKqfIcQWiQ,3.0,5
0MVUQtakauK3qKqfIcQWiQ,4.0,14
0MVUQtakauK3qKqfIcQWiQ,5.0,14
0Mp_0j2dfMXE6l-3Raqorg,1.0,2
0Mp_0j2dfMXE6l-3Raqorg,2.0,1
0Mp_0j2dfMXE6l-3Raqorg,3.0,1
0Mp_0j2dfMXE6l-3Raqorg,4.0,2
0Mp_0j2dfMXE6l-3Raqorg,5.0,3
0N2y8rNxbet6p4UIBWTOrw,1.0,7
0N2y8rNxbet6p4UIBWTOrw,2.0,6
0N2y8rNxbet6p4UIBWTOrw,3.0,5
0N2y8rNxbet6p4UIBWTOrw,4.0,37
0N2y8rNxbet6p4UIBWTOrw,5.0,189
0NHEjJyesmHHNZx9qciU7A,1.0,3
0NHEjJyesmHHNZx9qciU7A,2.0,3
0NHEjJyesmHHNZx9qciU7A,3.0,1
0NHEjJyesmHHNZx9qciU7A,4.0,2
0NHEjJyesmHHNZx9qciU7A,5.0,16
0NgePUfXd2TG0kWgsQRq0A,1.0,9
0NgePUfXd2TG0kWgsQRq0A,2.0,13
0NgePUfXd2TG0kWgsQRq0A,3.0,17
0NgePUfXd2TG0kWgsQRq0A,4.0,69
0NgePUfXd2TG0kWgsQRq0A,5.0,93
0NhylBPrcpXUXZmqZL4T7w,1.0,22
0NhylBPrcpXUXZmqZL4T7w,2.0,11
0NhylBPrcpXUXZmqZL4T7w,3.0,12
0NhylBPrcpXUXZmqZL4T7w,4.0,8
0NhylBPrcpXUXZmqZL4T7w,5.0,15
0NpsHL0fzaqG3WFu7HS3pA,4.0,2
0NpsHL0fzaqG3WFu7HS3pA,5.0,4
0NxNTtgpfjBIOdLW5IJhCQ,1.0,6
0NxNTtgpfjBIOdLW5IJhCQ,2.0,3
0NxNTtgpfjBIOdLW5IJhCQ,3.0,9
0NxNTtgpfjBIOdLW5IJhCQ,4.0,29
0NxNTtgpfjBIOdLW5IJhCQ,5.0,82
0Oskle2GkyYMseuJ3TDwRA,1.0,20
0Oskle2GkyYMseuJ3TDwRA,2.0,5
0Oskle2GkyYMseuJ3TDwRA,3.0,7
0Oskle2GkyYMseuJ3TDwRA,4.0,4
0Oskle2GkyYMseuJ3TDwRA,5.0,18
0OvM4_xU5cJYCo0bsbVEQw,1.0,17
0OvM4_xU5cJYCo0bsbVEQw,2.0,4
0OvM4_xU5cJYCo0bsbVEQw,3.0,2
0OvM4_xU5cJYCo0bsbVEQw,4.0,2
0OvM4_xU5cJYCo0bsbVEQw,5.0,8
0OxEVzBKDmTP7GdSmhi3ow,1.0,4
0OxEVzBKDmTP7GdSmhi3ow,2.0,2
0OxEVzBKDmTP7GdSmhi3ow,3.0,5
0OxEVzBKDmTP7GdSmhi3ow,4.0,8
0OxEVzBKDmTP7GdSmhi3ow,5.0,11
0P46EQN6wGc52nONZX0kgQ,1.0,22
0P46EQN6wGc52nONZX0kgQ,2.0,16
0P46EQN6wGc52nONZX0kgQ,3.0,19
0P46EQN6wGc52nONZX0kgQ,4.0,45
0P46EQN6wGc52nONZX0kgQ,5.0,64
0PFaDqDinxlLhGk4D522AA,1.0,2
0PFaDqDinxlLhGk4D522AA,5.0,15
0PFf3RKtDQyHnrdcPo8zMQ,1.0,24
0PFf3RKtDQyHnrdcPo8zMQ,2.0,22
0PFf3RKtDQyHnrdcPo8zMQ,3.0,29
0PFf3RKtDQyHnrdcPo8zMQ,4.0,105
0PFf3RKtDQyHnrdcPo8zMQ,5.0,105
0PMKMyfX1j7Nc4esk1RaMg,1.0,30
0PMKMyfX1j7Nc4esk1RaMg,2.0,23
0PMKMyfX1j7Nc4esk1RaMg,3.0,48
0PMKMyfX1j7Nc4esk1RaMg,4.0,109
0PMKMyfX1j7Nc4esk1RaMg,5.0,89
0PO-AN12WzQKh2qnxYNbeg,1.0,3
0PO-AN12WzQKh2qnxYNbeg,2.0,5
0PO-AN12WzQKh2qnxYNbeg,3.0,5
0PO-AN12WzQKh2qnxYNbeg,4.0,24
0PO-AN12WzQKh2qnxYNbeg,5.0,20
0QBFtNNj9RIggZGeivcbEg,1.0,24
0QBFtNNj9RIggZGeivcbEg,2.0,25
0QBFtNNj9RIggZGeivcbEg,3.0,17
0QBFtNNj9RIggZGeivcbEg,4.0,48
0QBFtNNj9RIggZGeivcbEg,5.0,82
0QiXMQroT9V6ByBLehufgw,1.0,5
0QiXMQroT9V6ByBLehufgw,3.0,1
0QiXMQroT9V6ByBLehufgw,4.0,7
0QiXMQroT9V6ByBLehufgw,5.0,4
0Rjgq0tHv3enQW8lNbrrVg,1.0,7
0Rjgq0tHv3enQW8lNbrrVg,2.0,1
0Rjgq0tHv3enQW8lNbrrVg,3.0,2
0Rjgq0tHv3enQW8lNbrrVg,4.0,4
0Rjgq0tHv3enQW8lNbrrVg,5.0,5
0Rni7ocMC_Lg2UH0lDeKMQ,1.0,25
0Rni7ocMC_Lg2UH0lDeKMQ,2.0,9
0Rni7ocMC_Lg2UH0lDeKMQ,3.0,15
0Rni7ocMC_Lg2UH0lDeKMQ,4.0,14
0Rni7ocMC_Lg2UH0lDeKMQ,5.0,37
0RnvFHNKKFzww4eoYk5DoA,1.0,7
0RnvFHNKKFzww4eoYk5DoA,2.0,2
0RnvFHNKKFzww4eoYk5DoA,3.0,9
0RnvFHNKKFzww4eoYk5DoA,4.0,8
0RnvFHNKKFzww4eoYk5DoA,5.0,10
0Ryxx6uSpt4TOKYVGBekLQ,1.0,29
0Ryxx6uSpt4TOKYVGBekLQ,2.0,23
0Ryxx6uSpt4TOKYVGBekLQ,3.0,20
0Ryxx6uSpt4TOKYVGBekLQ,4.0,29
0Ryxx6uSpt4TOKYVGBekLQ,5.0,46
0S3x-ERLaR-ce1sJtS_OUA,1.0,4
0S3x-ERLaR-ce1sJtS_OUA,2.0,3
0S3x-ERLaR-ce1sJtS_OUA,3.0,2
0S3x-ERLaR-ce1sJtS_OUA,5.0,2
0SdBUBJ7uBGj9bEJQgeXBA,1.0,3
0SdBUBJ7uBGj9bEJQgeXBA,2.0,2
0SdBUBJ7uBGj9bEJQgeXBA,4.0,2
0SdBUBJ7uBGj9bEJQgeXBA,5.0,3
0SkcMNYPdZin1lu0TJeqgQ,1.0,2
0SkcMNYPdZin1lu0TJeqgQ,3.0,1
0TBTV3q6QXCn9vNhy3Xi2w,1.0,10
0TBTV3q6QXCn9vNhy3Xi2w,2.0,15
0TBTV3q6QXCn9vNhy3Xi2w,3.0,45
0TBTV3q6QXCn9vNhy3Xi2w,4.0,190
0TBTV3q6QXCn9vNhy3Xi2w,5.0,222
0TgBr7wAMQOij6_JP9q3ag,1.0,11
0TgBr7wAMQOij6_JP9q3ag,2.0,6
0TgBr7wAMQOij6_JP9q3ag,3.0,13
0TgBr7wAMQOij6_JP9q3ag,4.0,8
0TgBr7wAMQOij6_JP9q3ag,5.0,49
0U0odWV4aGw2k-bIUKhO2w,1.0,2
0U0odWV4aGw2k-bIUKhO2w,2.0,1
0U0odWV4aGw2k-bIUKhO2w,3.0,1
0U0odWV4aGw2k-bIUKhO2w,4.0,6
0U0odWV4aGw2k-bIUKhO2w,5.0,8
0URIvKxCNT-AVgtdYFAX8w,1.0,18
0URIvKxCNT-AVgtdYFAX8w,2.0,23
0URIvKxCNT-AVgtdYFAX8w,3.0,26
0URIvKxCNT-AVgtdYFAX8w,4.0,52
0URIvKxCNT-AVgtdYFAX8w,5.0,55
0UoBZwA60O9RKYwhu15ITQ,1.0,1
0UoBZwA60O9RKYwhu15ITQ,2.0,4
0UoBZwA60O9RKYwhu15ITQ,3.0,2
0UoBZwA60O9RKYwhu15ITQ,4.0,3
0UoBZwA60O9RKYwhu15ITQ,5.0,4
0V18KwdtfsdrIu9xyO4GLg,1.0,4
0V18KwdtfsdrIu9xyO4GLg,2.0,7
0V18KwdtfsdrIu9xyO4GLg,3.0,12
0V18KwdtfsdrIu9xyO4GLg,4.0,22
0V18KwdtfsdrIu9xyO4GLg,5.0,132
0VGD6b_oSS_k9n4jVIudaA,1.0,8
0VGD6b_oSS_k9n4jVIudaA,2.0,1
0VOh4VIq13oFburRU9gddw,1.0,10
0VOh4VIq13oFburRU9gddw,2.0,6
0VOh4VIq13oFburRU9gddw,3.0,15
0VOh4VIq13oFburRU9gddw,4.0,42
0VOh4VIq13oFburRU9gddw,5.0,52
0WAL6O1YvcJbeDRYeRm34w,1.0,14
0WAL6O1YvcJbeDRYeRm34w,2.0,17
0WAL6O1YvcJbeDRYeRm34w,3.0,26
0WAL6O1YvcJbeDRYeRm34w,4.0,52
0WAL6O1YvcJbeDRYeRm34w,5.0,67
0WHXFRerY6I05u1VBU71cw,1.0,1
0WHXFRerY6I05u1VBU71cw,4.0,1
0WHXFRerY6I05u1VBU71cw,5.0,2
0W_6DPifCQwGU5N_LaiE9g,1.0,1
0W_6DPifCQwGU5N_LaiE9g,3.0,2
0W_6DPifCQwGU5N_LaiE9g,4.0,4
0W_pPAiTXgazY2mtX6o0_w,1.0,84
0W_pPAiTXgazY2mtX6o0_w,2.0,73
0W_pPAiTXgazY2mtX6o0_w,3.0,90
0W_pPAiTXgazY2mtX6o0_w,4.0,176
0W_pPAiTXgazY2mtX6o0_w,5.0,341
0X4D58d_nShvVeN5FeYiHA,1.0,1
0X4D58d_nShvVeN5FeYiHA,2.0,1
0X4D58d_nShvVeN5FeYiHA,4.0,1
0XMOCF8omuTYfhkNRz1xMw,1.0,2
0XMOCF8omuTYfhkNRz1xMw,4.0,1
0XMOCF8omuTYfhkNRz1xMw,5.0,1
0YWsZ1Ie9e04DFfzFij7yQ,1.0,1
0YWsZ1Ie9e04DFfzFij7yQ,3.0,1
0YWsZ1Ie9e04DFfzFij7yQ,4.0,1
0ZL9snCMfzb9icU3LS_kKw,1.0,16
0ZL9snCMfzb9icU3LS_kKw,2.0,13
0ZL9snCMfzb9icU3LS_kKw,3.0,10
0ZL9snCMfzb9icU3LS_kKw,4.0,26
0ZL9snCMfzb9icU3LS_kKw,5.0,7
0ZLUXUoz3IxQoFCT5k8XUQ,1.0,2
0ZLUXUoz3IxQoFCT5k8XUQ,2.0,1
0ZLUXUoz3IxQoFCT5k8XUQ,4.0,1
0ZLUXUoz3IxQoFCT5k8XUQ,5.0,8
0Zb-kM0JZ08WCBiCEHixSw,1.0,25
0Zb-kM0JZ08WCBiCEHixSw,2.0,31
0Zb-kM0JZ08WCBiCEHixSw,3.0,19
0Zb-kM0JZ08WCBiCEHixSw,4.0,33
0Zb-kM0JZ08WCBiCEHixSw,5.0,23
0Zu6KcjFJjBpCOjiOa2HvQ,1.0,1
0Zu6KcjFJjBpCOjiOa2HvQ,2.0,5
0Zu6KcjFJjBpCOjiOa2HvQ,4.0,4
0Zu6KcjFJjBpCOjiOa2HvQ,5.0,2
0_Yc6blfiI9A6Q8bKjYLSQ,1.0,4
0_Yc6blfiI9A6Q8bKjYLSQ,2.0,1
0_Yc6blfiI9A6Q8bKjYLSQ,3.0,4
0_Yc6blfiI9A6Q8bKjYLSQ,4.0,2
0_Yc6blfiI9A6Q8bKjYLSQ,5.0,3
0a1aewKFcvPsCQtIrluCmQ,1.0,4
0a1aewKFcvPsCQtIrluCmQ,2.0,3
0a1aewKFcvPsCQtIrluCmQ,3.0,6
0a1aewKFcvPsCQtIrluCmQ,4.0,7
0a1aewKFcvPsCQtIrluCmQ,5.0,11
0a2fKfP6_PIx0djDrcln6w,1.0,2
0a2fKfP6_PIx0djDrcln6w,2.0,1
0a2fKfP6_PIx0djDrcln6w,3.0,1
0a2fKfP6_PIx0djDrcln6w,5.0,2
0a5jrIXBKH5aRtQzh728qg,1.0,4
0a5jrIXBKH5aRtQzh728qg,2.0,4
0a5jrIXBKH5aRtQzh728qg,3.0,4
0a5jrIXBKH5aRtQzh728qg,4.0,7
0a5jrIXBKH5aRtQzh728qg,5.0,14
0aSvr56wz4gRAA5TtV7_Tw,1.0,35
0aSvr56wz4gRAA5TtV7_Tw,2.0,10
0aSvr56wz4gRAA5TtV7_Tw,3.0,20
0aSvr56wz4gRAA5TtV7_Tw,4.0,20
0aSvr56wz4gRAA5TtV7_Tw,5.0,9
0bF6jv97Z6VbruRpepUOcw,1.0,8
0bF6jv97Z6VbruRpepUOcw,2.0,7
0bF6jv97Z6VbruRpepUOcw,3.0,7
0bF6jv97Z6VbruRpepUOcw,4.0,37
0bF6jv97Z6VbruRpepUOcw,5.0,206
0cFCPxFRWReXer2D_mCp1A,3.0,2
0cFCPxFRWReXer2D_mCp1A,4.0,2
0cFCPxFRWReXer2D_mCp1A,5.0,2
0ccI-aZfoqD4PteESpfShg,4.0,1
0ccI-aZfoqD4PteESpfShg,5.0,2
0cf-w9PK5gLkBkitL3bdqw,1.0,18
0cf-w9PK5gLkBkitL3bdqw,2.0,12
0cf-w9PK5gLkBkitL3bdqw,3.0,28
0cf-w9PK5gLkBkitL3bdqw,4.0,68
0cf-w9PK5gLkBkitL3bdqw,5.0,153
0d6kx6Jlocw77y1J9nbqMA,1.0,15
0d6kx6Jlocw77y1J9nbqMA,2.0,27
0d6kx6Jlocw77y1J9nbqMA,3.0,23
0d6kx6Jlocw77y1J9nbqMA,4.0,78
0d6kx6Jlocw77y1J9nbqMA,5.0,60
0dEUND3rVLjp50rczLIaeA,3.0,5
0dEUND3rVLjp50rczLIaeA,4.0,2
0dEUND3rVLjp50rczLIaeA,5.0,6
0dbEthYMUMCk9WzVGGZ9zg,1.0,4
0dbEthYMUMCk9WzVGGZ9zg,2.0,5
0dbEthYMUMCk9WzVGGZ9zg,3.0,1
0dbEthYMUMCk9WzVGGZ9zg,4.0,4
0dbEthYMUMCk9WzVGGZ9zg,5.0,3
0e04p30NZeOi1dBKwpXc-Q,1.0,2
0e04p30NZeOi1dBKwpXc-Q,3.0,2
0e04p30NZeOi1dBKwpXc-Q,4.0,1
0eaBaaDa-2EZO5V8Wys6OA,1.0,10
0eaBaaDa-2EZO5V8Wys6OA,3.0,2
0eaBaaDa-2EZO5V8Wys6OA,4.0,2
0eaBaaDa-2EZO5V8Wys6OA,5.0,14
0ebavvJVXAzKKQ8C9cOt6g,1.0,46
0ebavvJVXAzKKQ8C9cOt6g,2.0,25
0ebavvJVXAzKKQ8C9cOt6g,3.0,13
0ebavvJVXAzKKQ8C9cOt6g,4.0,31
0ebavvJVXAzKKQ8C9cOt6g,5.0,39
0fV8EXAdtjYRzffr70J9_Q,3.0,1
0fV8EXAdtjYRzffr70J9_Q,4.0,1
0fV8EXAdtjYRzffr70J9_Q,5.0,1
0fW77t7I2673JY27JWC-yw,1.0,20
0fW77t7I2673JY27JWC-yw,2.0,17
0fW77t7I2673JY27JWC-yw,3.0,12
0fW77t7I2673JY27JWC-yw,4.0,18
0fW77t7I2673JY27JWC-yw,5.0,27
0fyxLMASE5bfYAgW6MYM_g,1.0,69
0fyxLMASE5bfYAgW6MYM_g,2.0,34
0fyxLMASE5bfYAgW6MYM_g,3.0,34
0fyxLMASE5bfYAgW6MYM_g,4.0,30
0fyxLMASE5bfYAgW6MYM_g,5.0,24
0gXYLVPNWz0WT8wXQVpS0g,1.0,70
0gXYLVPNWz0WT8wXQVpS0g,2.0,55
0gXYLVPNWz0WT8wXQVpS0g,3.0,96
0gXYLVPNWz0WT8wXQVpS0g,4.0,265
0gXYLVPNWz0WT8wXQVpS0g,5.0,352
0go_co5nVtlbu4HgUyUIOQ,1.0,14
0go_co5nVtlbu4HgUyUIOQ,2.0,12
0go_co5nVtlbu4HgUyUIOQ,3.0,36
0go_co5nVtlbu4HgUyUIOQ,4.0,50
0go_co5nVtlbu4HgUyUIOQ,5.0,133
0h5yI6np7weAVH0jsjHqPw,1.0,36
0h5yI6np7weAVH0jsjHqPw,2.0,21
0h5yI6np7weAVH0jsjHqPw,3.0,16
0h5yI6np7weAVH0jsjHqPw,4.0,20
0h5yI6np7weAVH0jsjHqPw,5.0,21
0hQIVAQNkvAKIK9MQTNAHA,1.0,1
0hQIVAQNkvAKIK9MQTNAHA,2.0,1
0hQIVAQNkvAKIK9MQTNAHA,3.0,2
0hQIVAQNkvAKIK9MQTNAHA,4.0,2
0hQIVAQNkvAKIK9MQTNAHA,5.0,3
0hp3WtPSxvmJVk3BNTfhHQ,1.0,7
0hp3WtPSxvmJVk3BNTfhHQ,2.0,2
0hp3WtPSxvmJVk3BNTfhHQ,3.0,3
0hp3WtPSxvmJVk3BNTfhHQ,5.0,5
0i3oD3DqaxaHS22NbmGeCw,1.0,2
0i3oD3DqaxaHS22NbmGeCw,5.0,1
0iVmcOx02Gxuo4kfcTK-2w,1.0,1
0iVmcOx02Gxuo4kfcTK-2w,2.0,4
0iVmcOx02Gxuo4kfcTK-2w,3.0,6
0iVmcOx02Gxuo4kfcTK-2w,4.0,15
0iVmcOx02Gxuo4kfcTK-2w,5.0,8
0ihQJhd_-nUP1p01NBDjLQ,1.0,7
0ihQJhd_-nUP1p01NBDjLQ,2.0,5
0ihQJhd_-nUP1p01NBDjLQ,3.0,9
0ihQJhd_-nUP1p01NBDjLQ,4.0,27
0ihQJhd_-nUP1p01NBDjLQ,5.0,66
0jAexNHRHhkQv4zNYqenBA,1.0,104
0jAexNHRHhkQv4zNYqenBA,2.0,44
0jAexNHRHhkQv4zNYqenBA,3.0,49
0jAexNHRHhkQv4zNYqenBA,4.0,81
0jAexNHRHhkQv4zNYqenBA,5.0,120
0jDvRJS-z9zdMgOUXgr6rA,4.0,1
0jDvRJS-z9zdMgOUXgr6rA,5.0,30
0jaD7X39dXE8DxJYIaxSDg,1.0,6
0jaD7X39dXE8DxJYIaxSDg,2.0,8
0jaD7X39dXE8DxJYIaxSDg,3.0,5
0jaD7X39dXE8DxJYIaxSDg,4.0,9
0jaD7X39dXE8DxJYIaxSDg,5.0,17
0jv1aUWkZfoJumErj3JCFQ,1.0,15
0jv1aUWkZfoJumErj3JCFQ,2.0,15
0jv1aUWkZfoJumErj3JCFQ,3.0,9
0jv1aUWkZfoJumErj3JCFQ,4.0,12
0jv1aUWkZfoJumErj3JCFQ,5.0,27
0k5W44XU4uSEsPA163LKjQ,1.0,18
0k5W44XU4uSEsPA163LKjQ,2.0,3
0k5W44XU4uSEsPA163LKjQ,3.0,2
0k5W44XU4uSEsPA163LKjQ,4.0,3
0k5W44XU4uSEsPA163LKjQ,5.0,2
0kD9yJIB2cmvOh8-WbcO_w,1.0,9
0kD9yJIB2cmvOh8-WbcO_w,2.0,8
0kD9yJIB2cmvOh8-WbcO_w,3.0,10
0kD9yJIB2cmvOh8-WbcO_w,4.0,17
0kD9yJIB2cmvOh8-WbcO_w,5.0,23
0kag5JGemji05P3oxx4lpg,1.0,23
0kag5JGemji05P3oxx4lpg,2.0,13
0kag5JGemji05P3oxx4lpg,3.0,26
0kag5JGemji05P3oxx4lpg,4.0,48
0kag5JGemji05P3oxx4lpg,5.0,50
0kgib8EeCvEerG1R4T1okg,1.0,5
0kgib8EeCvEerG1R4T1okg,2.0,1
0kgib8EeCvEerG1R4T1okg,3.0,2
0kgib8EeCvEerG1R4T1okg,4.0,5
0kgib8EeCvEerG1R4T1okg,5.0,20
0kyhbUW6NkpYjJzFBZ64vQ,1.0,6
0kyhbUW6NkpYjJzFBZ64vQ,2.0,7
0kyhbUW6NkpYjJzFBZ64vQ,3.0,15
0kyhbUW6NkpYjJzFBZ64vQ,4.0,27
0kyhbUW6NkpYjJzFBZ64vQ,5.0,40
0lLuBGsRyx2YrNoDIiJO8A,1.0,6
0lLuBGsRyx2YrNoDIiJO8A,2.0,4
0lLuBGsRyx2YrNoDIiJO8A,3.0,3
0lLuBGsRyx2YrNoDIiJO8A,4.0,4
0lLuBGsRyx2YrNoDIiJO8A,5.0,2
0mYE1kF9GqjBlCIIPqD6sw,1.0,1
0mYE1kF9GqjBlCIIPqD6sw,4.0,1
0mYE1kF9GqjBlCIIPqD6sw,5.0,2
0n2us6pzfJ4UK9qy1NWYOg,1.0,16
0n2us6pzfJ4UK9qy1NWYOg,2.0,3
0n2us6pzfJ4UK9qy1NWYOg,3.0,3
0n2us6pzfJ4UK9qy1NWYOg,4.0,10
0n2us6pzfJ4UK9qy1NWYOg,5.0,12
0nki-StQkYNVHi5EQl-Ayw,1.0,4
0nki-StQkYNVHi5EQl-Ayw,2.0,4
0nki-StQkYNVHi5EQl-Ayw,3.0,3
0nki-StQkYNVHi5EQl-Ayw,4.0,8
0nki-StQkYNVHi5EQl-Ayw,5.0,17
0nyM_mub7LxN6Dx7tYpMaA,1.0,14
0nyM_mub7LxN6Dx7tYpMaA,2.0,24
0nyM_mub7LxN6Dx7tYpMaA,3.0,41
0nyM_mub7LxN6Dx7tYpMaA,4.0,106
0nyM_mub7LxN6Dx7tYpMaA,5.0,179
0oOTrzxhO3FxHqmeZuC3mw,1.0,4
0oOTrzxhO3FxHqmeZuC3mw,2.0,3
0oOTrzxhO3FxHqmeZuC3mw,3.0,6
0oOTrzxhO3FxHqmeZuC3mw,4.0,11
0oOTrzxhO3FxHqmeZuC3mw,5.0,9
0oSWfLMJZnl2HhOc2lQb2g,1.0,17
0oSWfLMJZnl2HhOc2lQb2g,2.0,7
0oSWfLMJZnl2HhOc2lQb2g,3.0,7
0oSWfLMJZnl2HhOc2lQb2g,4.0,18
0oSWfLMJZnl2HhOc2lQb2g,5.0,19
0oZJ19F7KebXTu8auQvZrA,1.0,6
0oZJ19F7KebXTu8auQvZrA,2.0,3
0oZJ19F7KebXTu8auQvZrA,3.0,1
0oZJ19F7KebXTu8auQvZrA,4.0,4
0oZJ19F7KebXTu8auQvZrA,5.0,5
0o_JtYrz5FRVMcAEVmf42w,1.0,9
0o_JtYrz5FRVMcAEVmf42w,2.0,7
0o_JtYrz5FRVMcAEVmf42w,3.0,22
0o_JtYrz5FRVMcAEVmf42w,4.0,24
0o_JtYrz5FRVMcAEVmf42w,5.0,31
0oaeKi-s-tg830_F8nnRwQ,1.0,3
0oaeKi-s-tg830_F8nnRwQ,3.0,2
0oaeKi-s-tg830_F8nnRwQ,5.0,1
0obhg2Jv22z6Mkvl3zGaiQ,1.0,11
0obhg2Jv22z6Mkvl3zGaiQ,2.0,9
0obhg2Jv22z6Mkvl3zGaiQ,3.0,6
0obhg2Jv22z6Mkvl3zGaiQ,4.0,39
0obhg2Jv22z6Mkvl3zGaiQ,5.0,129
0owO8bvP8RgiAgimOLxXhw,1.0,3
0owO8bvP8RgiAgimOLxXhw,2.0,5
0owO8bvP8RgiAgimOLxXhw,3.0,6
0owO8bvP8RgiAgimOLxXhw,4.0,10
0owO8bvP8RgiAgimOLxXhw,5.0,18
0oyuTuYwr6-nbz7F7CuuTQ,1.0,4
0oyuTuYwr6-nbz7F7CuuTQ,2.0,9
0oyuTuYwr6-nbz7F7CuuTQ,3.0,6
0oyuTuYwr6-nbz7F7CuuTQ,4.0,24
0oyuTuYwr6-nbz7F7CuuTQ,5.0,68
0pMsVlUu_MbFqmvbA8F79Q,1.0,35
0pMsVlUu_MbFqmvbA8F79Q,2.0,47
0pMsVlUu_MbFqmvbA8F79Q,3.0,49
0pMsVlUu_MbFqmvbA8F79Q,4.0,126
0pMsVlUu_MbFqmvbA8F79Q,5.0,147
0pazeZax1Nt9cn0U_8aSUQ,1.0,24
0pazeZax1Nt9cn0U_8aSUQ,2.0,18
0pazeZax1Nt9cn0U_8aSUQ,3.0,18
0pazeZax1Nt9cn0U_8aSUQ,4.0,59
0pazeZax1Nt9cn0U_8aSUQ,5.0,54
0pm-hpu8Rkfa16tLjWb-GQ,1.0,11
0pm-hpu8Rkfa16tLjWb-GQ,2.0,6
0pm-hpu8Rkfa16tLjWb-GQ,3.0,2
0pm-hpu8Rkfa16tLjWb-GQ,4.0,4
0pm-hpu8Rkfa16tLjWb-GQ,5.0,26
0qOI8lOZvvhrbtxqjaBQMg,1.0,16
0qOI8lOZvvhrbtxqjaBQMg,2.0,6
0qOI8lOZvvhrbtxqjaBQMg,3.0,15
0qOI8lOZvvhrbtxqjaBQMg,4.0,43
0qOI8lOZvvhrbtxqjaBQMg,5.0,59
0qVdS4t-hOxN_qcOpofUOw,1.0,1
0qVdS4t-hOxN_qcOpofUOw,2.0,4
0qVdS4t-hOxN_qcOpofUOw,3.0,4
0qVdS4t-hOxN_qcOpofUOw,4.0,9
0qVdS4t-hOxN_qcOpofUOw,5.0,8
0rNtenZamAH-1q-2qO9xLg,1.0,10
0rNtenZamAH-1q-2qO9xLg,2.0,6
0rNtenZamAH-1q-2qO9xLg,3.0,11
0rNtenZamAH-1q-2qO9xLg,4.0,13
0rNtenZamAH-1q-2qO9xLg,5.0,30
0rjU_WK5HxoH1fIuEpTpcg,1.0,31
0rjU_WK5HxoH1fIuEpTpcg,2.0,27
0rjU_WK5HxoH1fIuEpTpcg,3.0,24
0rjU_WK5HxoH1fIuEpTpcg,4.0,66
0rjU_WK5HxoH1fIuEpTpcg,5.0,201
0s0Xthk1JWrBUu74M81Xyg,1.0,8
0s0Xthk1JWrBUu74M81Xyg,2.0,13
0s0Xthk1JWrBUu74M81Xyg,3.0,7
0s0Xthk1JWrBUu74M81Xyg,4.0,34
0s0Xthk1JWrBUu74M81Xyg,5.0,52
0sE5o_dunOdUMvXVsaJSsA,1.0,11
0sE5o_dunOdUMvXVsaJSsA,2.0,12
0sE5o_dunOdUMvXVsaJSsA,3.0,7
0sE5o_dunOdUMvXVsaJSsA,4.0,8
0sE5o_dunOdUMvXVsaJSsA,5.0,17
0soxZSoTlqH1zqWGf3BsJQ,1.0,7
0soxZSoTlqH1zqWGf3BsJQ,2.0,4
0soxZSoTlqH1zqWGf3BsJQ,3.0,2
0soxZSoTlqH1zqWGf3BsJQ,4.0,5
0soxZSoTlqH1zqWGf3BsJQ,5.0,1
0tAJwKKzYBVDCrgiQiQS9Q,1.0,1
0tAJwKKzYBVDCrgiQiQS9Q,2.0,2
0tAJwKKzYBVDCrgiQiQS9Q,3.0,5
0tAJwKKzYBVDCrgiQiQS9Q,4.0,1
0tAJwKKzYBVDCrgiQiQS9Q,5.0,14
0tjGVR1OxQSd_MQY9rOIOw,1.0,9
0tjGVR1OxQSd_MQY9rOIOw,2.0,4
0tjGVR1OxQSd_MQY9rOIOw,3.0,2
0tjGVR1OxQSd_MQY9rOIOw,4.0,1
0tjGVR1OxQSd_MQY9rOIOw,5.0,4
0uBsXOFXBIscojMipiumeA,1.0,41
0uBsXOFXBIscojMipiumeA,2.0,20
0uBsXOFXBIscojMipiumeA,3.0,23
0uBsXOFXBIscojMipiumeA,4.0,34
0uBsXOFXBIscojMipiumeA,5.0,17
0uhgtpLf__CnZB1ggPVzSQ,1.0,1
0uhgtpLf__CnZB1ggPVzSQ,2.0,2
0uhgtpLf__CnZB1ggPVzSQ,4.0,1
0vJmCY2P5rc37jSMz7Nz3Q,2.0,1
0vJmCY2P5rc37jSMz7Nz3Q,3.0,1
0vJmCY2P5rc37jSMz7Nz3Q,4.0,2
0vJmCY2P5rc37jSMz7Nz3Q,5.0,6
0vQQAB33tBx0Wl5bxNzvwA,1.0,1
0vQQAB33tBx0Wl5bxNzvwA,3.0,3
0vQQAB33tBx0Wl5bxNzvwA,4.0,1
0vYwOmTitx-Qas-jjW3nYg,1.0,1
